,gym_name,overall_rating,review_text,date,review_count
10,Cypress Mountain,3.7,"Loved my time here! Avoid the crowds of whistler with this awesome alternative. Affordable, great facilities and night time hours provide an amazing experience. Highly recommend it and will totally be back.",2015-02-23T06:29:49Z,103
11,Cypress Mountain,3.7,"I'm not from Vancouver, but I have visited Vancouver practically almost every winter break from middle school until end of high school. Every single time I come to visit, my relatives always bring me here, and I absolutely love it each time! It's practically winter wonderland for me seeing this beautiful place all covered in snow. I remember back in my younger days when I would snow tube down that section of the mountain designated for snowtubing. Coming here was definitely the highlight of my childhood. I haven't gone back since high school, and I can't wait to come back!",2013-06-07T00:05:30Z,103
12,Cypress Mountain,3.7,Don't ever go there when it's busy it's a nightmare. They are completely unprepared for the volume of people. They really should close the park when it's at capacity instead of cramming as many people in as they can . I took my son today to go tubing but gave up because the lines were over an hour long! Have to say the tubing considering the location was a pathetic size. Lambeth Ontario tubing where it's Pretty much flat has way better and larger tubing. All in all very disappointing.,2015-12-29T01:34:50Z,103
13,Cypress Mountain,3.7,"This review is about one of those secret places that makes Vancouver special. It is of course the Hollyburn lodge at Cypress Bowl.  The lodge was built in 1926 in the days prior to the construction of the Cypress Bowl road. You can only imagine the difficulties of trying to get up here in the winter back then. Fortunately it has persevered throughout the years for us to enjoy.

The uneven hand-hewn wood floors, log walls, rustic furniture, and a wood stove surrounded by plenty of pegs to dry off your wet woolens add to the character of the lodge. As for culinary indulgences the menu features one of the most decadent and calorie rich dishes. Basically they are fondue lover enablers. As a child of the 70's I have had my fair share of fondue. As such I highly recommend the cheese, but the chocolate is perfectly nice. What I'm not too sure about is if you should have both in one sitting. Which is what I have done every time I have been to the lodge and always regret. It is just too much food. Plus the cheese and chocolate fusion in my tummy is never pleasant. If you are not going to take my advice, for safety you should bring a minimum of four starving winter athletes to devour it all. They of course have both alcoholic and non-alcoholic beverages. There is also a small menu if you are not into fondue.

Hollyburn lodge is a great place to go with a large group. So consider it if you have a winter birthday or need a great idea for a staff Christmas party. Starting in January on Saturday nights they have a live music so if you are going to book your adventure you might want to consider this. I believe there is a cover charge.

In order to gain access to the lodge you either have to cross country ski in or you can take the guided fondue snowshoe tour. If you are thinking of just showing up I think the staff look at your ski pass to make sure you are eligible to be served.",2013-12-14T19:52:20Z,103
14,Cypress Mountain,3.7,Tube park: Disappointment. Took family tubing since the snow Pack was low and could not ski. Only had three runs in 2 hours. Save your $$. Don't go. They let too many in at one time. Way to much time waiting around.,2014-01-05T22:15:45Z,103
15,Cypress Mountain,3.7,"This rating is for their BEGINNER CLASSES and the ski lift operators. I recently attended one of their beginner classes with a girlfriend and left feeling like it was a huge waste of money. We originally called up requesting a private lesson but the fellow on the phone convinced us to do a group class first as it would work out cheaper. So we showed up and plonked down our money for a beginners class and after a 2 hour circus, felt as though we hadn't really learned anything. And had zero confidence at all. This is my second time snowboarding and my second class, the first one I did was a few years ago in washington state and it was far better by comparison. Not only that but the 'newbie hill' they put us on had no conveyor belt or a pulley system or anything and we just all ended up tiring ourselves out and losing our enthusiasm for learning very quickly. The instructor wrapped up by saying that if we where interested in doing private lessons it was highly recommended and you could learn a lot quicker. Then left behind a group of people who couldn't snowboard at all and wished us the best. 

It felt like a huge waste of time and like we'd just thrown our money away. We ended up trying to brave the ski left ourselves due to the fact that we where tired from having to un-bind and walk ourselves up a 3 meter slope every time. (once again, due to no conveyor belt/pulley system) We told the guy at the start of the lift we where new, and he helped us on and was quite good, but didn't tell us what we had to do coming off the lift. As we approached the end of the lift we started yelling 'hey we're new' but the lift guys had their back turned to us and where having a conversation. Although I made it off okay my partner smashed her face on the ground pretty bad and was almost in tears, and we went home shortly afterwards. To add insult to injury the lift guys gave us attitude saying 'hey, if you'd just told us we could have slowed it down for you' - Idiots. Why do you think we where calling out? Do your f*cking job properly.

Overall the day cost us about $300 which I feel was completely wasted. I think we would have enjoyed the experience a lot more had the instructor gone the extra mile to help us learn, and had more adequate facilities for learning like one of those conveyor belt things.",2011-12-17T20:26:11Z,103
16,Cypress Mountain,3.7,"In my opinion this is the best mountain among the three closest to Vancouver. 2 peaks and a lot of runs to choose from, ranging from bunny hills to double blacks, 47 named runs in total. There is also the Nordic park, a 19 km cross country track, and the snowtubing if you want. Cypress mountain was one of the host for the 2010 Winter Olympics game with all of the freestyle skiing and snowboarding competitions including moguls, aerials, ski cross, half-pipe, snowboard cross and parallel giant slalom held here. What more can you ask for. I absolutely love it.",2011-04-19T19:28:35Z,103
17,Cypress Mountain,3.7,"For a local mountain I don't think Cypress can be beat. The lines are short, the lifts are efficient, the terrain is well taken care of, and the runs are relatively long.  As an intermediate skiier I would choose Cypress over Whistler any day purely because I think it has a great quality vs. proximity to Vancouver ratio (and I just hate long car rides).  I enjoy stopping in at the Crazy Raven Bar for a mid-day whisky cider to warm me up.  Can't comment on the rentals because I bring my own equipment. There are (small) signs warning about equipment theft so you'd better lock up if you're attached to your stuff.",2013-10-02T00:17:22Z,103
18,Cypress Mountain,3.7,Best North Shore mountain.  Our boys 8 & 6 had drop in lessons yesterday.  They both loved it and the instructors were all great. Thanks for the fantastic results.,2011-01-24T19:31:52Z,103
19,Cypress Mountain,3.7,"This review is for the snow tubing and sledding area only. We came here on my sister's last weekend in Vancouver to have some fun with our little cousins and play in the snow.  I've been snowtubing at Mt. Seymour (see: http://www.yelp.com/biz/mt-seymour-north-vancouver-2#hrid:wSGV0nrNJ10wDinI23WU6g/src:self) and it was much more thrilling and the view was a lot nicer.  Cypress's snowtube slope wasn't very steep or long. On top of that, they only had 4 lanes going, when I swear Seymour had more. And the pulley wasn't working for part of the time. The younger kids couldn't go snowtubing so they were in the sledding area. It is a smaller hill, but we went down it a few times and it was much more fun and exciting than the snowtubing hills because you go down faster.  Unfortunately, Seymour doesn't have a sledding area for younger kids, which is why we ended up at Cypress. Next time, we'll know.",2012-02-11T08:28:02Z,103
20,Cypress Mountain,3.7,"It was the perfect day for me to visit. Got my board waxed here and did several decent runs. It does get crowded so it may be best to go earlier rather than later.

On your birthday, you get a free day pass. I find that if you are doing easier runs, it is better to go to the longer runs as there are less people and you could properly carve without nearly running people over.

The waxing took less than 20 mins and made carving a lot easier. I'd recommend taking your equipment here for a wax.",2020-02-20T22:43:36Z,103
21,Cypress Mountain,3.7,"Cypress Mountain contracts with Cypress Coach Lines for shuttle service from Vancouver up to the resort. The shuttle has been a mess. Not only are there delays, but outright cancellations with no one to notify passengers. I get it. Winter weather, accidents, etc happen. However, let passengers know either through a representative, social media, or by phone. No one picks up at the phone number on the shuttle's site. It's fine if the shuttle to the resort is cancelled, but what happens of the shuttle is cancelled down the mountain? 
Cypress Mountain, you can do better. Pick a more reliable shuttle provide. It is the first and last thing skiers and riders experience with your resort. Don't get stuck with Cypress Coach Lines.",2021-12-22T17:52:37Z,103
22,Cypress Mountain,3.7,"My favorite place to snowboard.

I've been here twice. One to go tubing (which I highly recommend if you don't want to snowboard/ski and have kids). Second time, relearning how to snowboard. Shout out to my super patient and helpful teacher, aka my husband. Once I got the hang of it, I was cruising down the mountain easily. A lot of locals and snowboard instructors that saw my progression actually congratulated me when I was finally able to cruise down without falling! The vibe was awesome, locals were super encouraging, and first shred of the season was magical. Oh, and not to mention that this all happened while it was snowing. 

Being from out of town, the wait to get gear and a lift ticket sucks. We waited over an hour in line just to get gear. However, when you get past all that BS, the ride is amaaaaazing.",2018-12-03T17:49:25Z,103
23,Cypress Mountain,3.7,"Cypress Mountian has the worst website and customer support that seems unwilling or unable to do anything if the website does not work.   Below is the response I recieved on the 11th, it is the 14th still not fixed.  Also called on the 9th, they told me they could not do anything.
The mountain is fine and great for local mountain.  The staff on mountain is friendly and competent.  But the IT and customer service is the worst and not sure why they even bother staffing, or perhaps they do not have an IT department at all, as the website has crashes and hang ups every year, something that I come to expect in 2001 not 2021. 
I would recommend showing up in person instead of trying to use the website to do anything with Cypress.  



Guest Relations (Cypress Mountain)
Dec 11, 2021, 13:29 PST
Hi,
Thanks for getting in contact.
We have been experiencing some issues with our website due to the large volume of people trying to access lessons.
We are working hard to solve this issue.
All we can suggest right now it to try the website again to complete your booking.
Please let me know if I can help in any other way.
Best Regards,
Guest Services Team",2021-12-14T16:07:00Z,103
24,Cypress Mountain,3.7,"You come here for skiing or snowboarding that's it.   There's really no other activities at this location.... you need to go down the mountain a couple of miles for sledding.   There isn't even any area you can walk around and explore.

Come BEFORE it opens if you want to start skiing before it's lunch time.
It opens at 9 and we arrived at 830 and it still took about an hour to get the rental gear and tickets picked up.    On a busy day don't even think about coming after 10am.   The line goes all the way out to the parking lot.  I can easily see this being a 2-3 hour ordeal before you start skiing.",2019-01-08T05:35:15Z,103
25,Cypress Mountain,3.7,"I was looking forward to buying discounted family season passes today by the 9/30 deadline, as we just moved here and love your mountain.
However, to be honest it has been extremely frustrating experience today.

I have been trying all day, literally, on multiple web browsers, throughout the day to order 5 passes for myself, my spouse and kids using the family discount. 
Each page takes a really long time to load, often 15 minutes or more.
- Most of the time it is stuck when trying to add a pass to the cart, the cart would not load.
- Only one or two times I managed to add it to the cart, but then I need to add my kids passes.
- One time I got through but need to register accounts for each of us, but that fails.
- Before I could even hit checkout, even with incomplete names, the site timed out and I had to start over.

I'm sorry but I really don't have all day to buy the passes.   Now I'm strongly discouraged.",2020-10-01T04:05:18Z,103
26,Cypress Mountain,3.7,"Had an incredible time on the Eagle Coaster. I originally bought 1 ride down the coaster (~$40) during its first week of being open. I ended up behind an elderly couple that was going quite slow. Before it was my turn to go down, we decided to give the elderly couple about 2 minutes before I started my way down, however, I ended up catching up to them about half way through the ride. When I got to the bottom, the gentleman asked how my ride was and could clearly see that I was a bit let down and disappointed. He offered me a second ride (free of charge) to make up for having to slow down. The second ride we decided to wait 3 minutes before the person below me went down so I could ensure that I didn't have to break or slow down during my ride, and it was well worth it! What an adventure and thrill! My recommendation to those that plan on riding the coaster is to keep your hand on the accelerator even though the boards say to break or slow down. You do not need to slow down and you will not fall off the ride!",2021-07-25T23:59:30Z,103
27,Cypress Mountain,3.7,"Fantastic spot to get your winter sport craving in!  Whether it's skiing, snowboarding or snowshoeing, this is a great spot. Lots of free parking. On weekend, if you don't arrive by 9:30. You'll be parking in the furthest lot (like we do because we keep sleeping in). I have to say that it's annoying when people pretend that they're dropping off family, or say they are handicap, so they can try to get a spot near the front. What makes you think you're special?

Anyway, I've been here to ski at night. Good deals on lift tickets. Especially when you are comparing it to other mountains so much as Seymour and the now sell an arm and leg Whistler, this is a great local hill. Night skiing is great. Many runs are open and well lit. 

On the weekends, we tend to take my dog to snow shoe up to Bowen Lookout. The trails are easy to follow and well marked with gorgeous views from bottom to top. And it's FREE!! All you need is to ensure you have the disclaimer ticket displayed prominently, which you can grab at the hikers chalet (not the main one. This is the smaller one located before you get to the loading zone) 

Highly recommend this spot!

Post note.. read a lot of reviews complaining about the rental lines and thereby giving this local hill a bad rap. How about renting in the city before you head up to the slopes? That just might save you the time to line up for the rentals. Then you only have to buy tickets.. which I have to say, does take longer than expected.",2019-02-25T03:57:04Z,103
28,Cypress Mountain,3.7,"I have been coming to Cypress for over a decade for winter and summer activities. I love the view of the cities from this mountain! It makes me feel more grateful to live in this beautiful and breathtaking province!

I have been snowboarding at night recently which is something I have never done before so my view was slightly different from my usual day view.

Every way you look at night is striking. When I looked up, I saw Orion's belt. I also saw the Vega star twinkling brightly beside the belt. When I looked down, I saw UBC, Richmond, Burnaby, Tsawwassen, basically the Lower Mainland. And when I look at the side, I saw the Grouse Mountain.

The easy runs are short but can be quite steep for beginners. I hear that advanced runs are super fun. I'll get to it once I know how to snowboard well!

Parking can be horrendous depending on the time of day you go. If you go after 5pm, you'll find quite a lot of parking spots as a lot of people leave around this time.",2018-03-31T20:23:58Z,103
29,Cypress Mountain,3.7,"I like Cypress compared to some of our local mountains. I  have taken lessons here and I like that the lessons are very reasonable priced and the instructors are very helpful. Compared to Grouse, Cypress do have long runs. Also the price is cheaper than Grouse. 

They also have night skiing as well.

If you want to save a few bucks! Here is what you do:
First go to Costco and pay $74.99 for 2 - $50 gift card
Now use one $50 gift card to buy a gold pass which cost $74.55 after tax and redeem on first time up
Second time going now show your gold pass and use your $50 gift card to pay for your snowboarding trip up (so now your day trip only cost you $37.5) 
All subsequent visit either buy more Costco gift card and combine the use with your gold pass or go online and buy 2 days advance and use your gold card.",2016-01-26T08:05:58Z,103
30,Cypress Mountain,3.7,"Sadly won't be coming here again. I've been a season pass holder for 4 years and luckily did not buy one this year.

Took the day off work and paid $115 to ski today. Cypress sold out all their prebooked tickets for today yesterday, arrived at the hill and only one chair lift open! Arrived at 8:15am (to line up before opening) and got in 3 runs over 3 hours, so we left to go home. Clearly the mountain does not have the staff to run the mountain and should not be selling out lift tickets. The volume of people up there for one chairlift is insane.

Asked for a refund at guest services and was offered a 50% rebate in 'cypress bucks"". I feel a full refund is in order over the massive waste of time. So disappointed in what used to be my favourite local hill.",2022-01-05T00:04:39Z,103
31,Cypress Mountain,3.7,"Easy to access, parking can be bad if you come on a busy day but on a good day you can ride out right to your vehicle!

Ticketing is easy and prices are fair. Use your best judgement and select the pass that works best for you.

The lifts and runs are fair but explicit. What you see is what you get.

Recommend to start as early as possible, have lunch in the lodge and ride again until you can't feel your legs anymore. Leave before it gets dark to avoid traffic on the way home. Night riding is icy in less optimal conditions.",2017-12-19T05:12:44Z,103
32,Cypress Mountain,3.7,"First time visiting Cypress Mountain for snowboarding and my first time experience on the slopes was incredible! The day I had gone was perfect ski/snowboarding conditions. Snowed all day and powder on every run! 

There are so many trails to choose from as Cypress has 3 mountains. There is lots of variety of skiing/snowboarding to do here, it's almost impossible BUT possible to hit all 3 mountains in one day. 

They have good beginner trails for beginners and long easy green trail runs for more intermediate/advanced riders. 

I had for the afternoon session where lift tickets and rentals are cheaper, but at 4pm lift and rentals are even cheaper. It depends how long and much you want to go for. 

The staff at Cypress are very helpful and very knowledgeable in questions and inquiries.  

Can't wait until the next time! Extremely great mountain ski/snowboard!",2017-02-24T20:28:00Z,103
33,Cypress Mountain,3.7,"I went to Cypress Mountain to ski for the first time in my life. Although I cannot compare this place to any other ski resorts, I have to say, it was a blast. I found the service there to be quick and efficient and the hills not too crowded. The views going up the lifts are gorgeous. Lastly, their online pricing is the best compared to all of the other places I looked at.",2018-01-14T18:15:02Z,103
34,Cypress Mountain,3.7,"If Cypress sold 1/3 the number of tickets it would be a decent 4* mountain. As it is now, you spend so much of your day driving up and down, walking from the massive parking lot, and waiting in lift lines for a mediocre mountain, it's not remotely worth it.",2021-12-20T07:49:52Z,103
35,Cypress Mountain,3.7,"Cypress mountain boasts beautiful views and excellent scenery.  It is a skip and hop away from Vancouver, about a quick 30-40 minute drive.

On our particular hike, we decided to tackle St Marks summit as it's an intermediate hike (read: not for n00bs), about 11km and a gain of about 460 meters.  It'll take around 5-6 hours for the roundtrip depending on how slow or fast you go.  The trail itself in the beginning is quite easy, as the roads are covered with gravel or dirt.  As you ascend up the mountain, you will have to look out for the reflectors/markers to make sure you are staying on path as the trail is not always easy to distinguish.  Uphill gets pretty tough after the 2 bridges you have to cross, as the trail has ample amount of rocks, tree roots, bugs, and snow patches (even late august) here and there.  

Be sure to bring ample water, bug spray is a must, have decent hiking shoes and your camera for the stunning views at the top.  Breathtaking and definitely worth the sweat.    

For a comprehensive list of trails and difficulty and directions, I used http://www.vancouvertrails.com/trails/",2011-08-31T18:28:44Z,103
36,Cypress Mountain,3.7,"Cypress is the place to be if you're an intermediate to advanced skier or boarder, and don't want to drive up to Whistler.

Parking here is pretty decent, but be sure to get there somewhat early, as you really do not want to use that overflow lot.  There's a shuttle, but it still sucks.

In recent years they've added the Raven Ridge chair which doubled the effective ski area of Black Mountain, and added a pile of badly needed double blacks.  They also replaced the rental tent with this new lodge that looks pretty amazing, but could honestly be bigger.

The view here is amazing, but the clarity of the sky is hit and miss.

As for the food (cafeteria, not the Raven Ridge bar), the food is exactly what you'd expect.  Tastes like something straight out of highschool, but double the price.",2013-05-07T08:40:21Z,103
37,Cypress Mountain,3.7,"I wanted to share what happened to me yesterday:
2021 is my second year as a season's pass holder at Cypress Mountain Ski Resort. I went up for a day of snowboarding on Jan 7th, 2021 and in the process lost my cardholder which had my driver's license, credit card, debit card, and season's pass.  I found out when I came down from my first run and the staff wanted to check my pass.  Of course, I freaked out but every single staff was super helpful and guided me to check in with guest services. There, the lady printed another season's pass RFID card and didn't charge me the $5 replacement fee, and encouraged me to check with the run I did. I went to to the staff at Lion's Gate, and they haven't seen it but allowed me to bypass the huge line up (at least 20 mins line up) to go up and find it myself. At the top of Lion's gate lift, I thought I saw a corner of my cardholder near the drop off so I spoke with the staff there.  One staff asked everyone that came off the lift chair if they had seen my cardholder, and walked down and didn't see it and radioed their patrol staff, so 10 minutes later the mountain rescue patrol lady came and skied down with me inch by inch to find my missing cardholder.  It turned out to be a corner of a plastic bag stuck in the snow.  So she encouraged me to snowboard down to the base while she will go through my first run and look for it.  I snowboarded down and went to guest services and someone had returned it!  I'm beyond thrilled with the kindness and compassion and professionalism displayed by every single Cypress staff. I'm also very grateful to the good-hearted Samaritan who returned my cardholder. Thank you! I would highly recommend this ski resort for its friendly staff, easy parking, great facility. FYI, the first-year season's pass is $450, but once you get on their email list, they have an early bird sale for next year's season's pass for $250! Also once you have a season's pass, you can rent the whole season a pair of ski equipment or snowboard equipment for $99. www.cypressmountain.com 
So if you're feeling down about the chaos of this world, and your heart is feeling cold about humanity, I hope this story restores your faith in the kindness of others! There are still good people out there.",2021-01-08T14:34:16Z,103
38,Cypress Mountain,3.7,"Today I rode my bicycle up Cypress Mountain Road that ends at the base of the the Ski Area. This is not a ride for the light hearted. There is more than 15K of uphill riding. Toady's ride was a mind altering experience.  I would call the roads grade changeling and even steep in a few places. 

With two great view points on the mountain. During off Ski Season other then restrooms there are no real services to speak of when your at top of the road. So pack snacks and water and a range of clothes. Mountains make there own weather.(Sleet on today's ride and its May 20) 

Riding down the Mountain is a thrill but use care and caution as some of the turns are fairly sharp and road is rough in places. A properly maintained bicycle is a must on this ride.",2012-05-21T00:11:26Z,103
39,Cypress Mountain,3.7,"Rearranged my lift to finally get a day of skiing in only to arrive and discover a chairlift was down making virtually 1 mountain completely useless. Very disappointed considering we purchased tickets in advance and they had our emails but failed to notify us of the chair being down. But, just got an email telling the chair had reopened. I don't make a lot of money and well, my one chance to go skiing in 2020 was fitting of 2020.",2020-12-15T07:20:59Z,103
40,Cypress Mountain,3.7,"This review is for the guided snowshoe tour called  'Holly Burn Meadows' 

We arrived early, as we've been hearing that the parking lots are full. We actually had no problem parking near the bottom of the right turn you take to head towards the Nordic Centre. I would suggest parking in this area and walking up, that way you can avoid the chaos towards the top.

We checked in at the Nordic Centre to receive our passes, we had pre booked at the beginning of the week. After checking in, we headed to the rentals hut to pick up our snowshoes. I will note, the rentals hut was very busy and by 12:15 they had sold out of rentals. This didn't effect us, as ours were reserved with the tour. 

Still with time to kill, we headed into the cafe for a soup and hotdog before our tour. The cafe doesn't have the biggest selection, but the prices are reasonable. Would be cool to see them carry a healthy selection of local snacks. 

At 1pm we met our guide outside the warming hut. Kelvin, was easy to spot as he was wearing a bright red cypress jacket. We had never snowshoed before, so he helped us put them on. When everyone in our group (13 in total) was ready to go, he provided us with a brief intro into the technique. We all headed out of the crowed area towards the trails where we stopped for a longer lesson. 

We headed into the trails for a warm up. Kelvin guided us to untouched snow. There were areas that it felt like we were the only people on the mountain. We learned about the history of the mountain, the specifics of the alpine terrain, and how to play in the snow! 

The tour ended with delicious hot chocolate and a cookie. The tour was 38$ and lasted 2hours. To rent the snowshoes and trail pass at cypress, that would cost you 26$. So for someone who had never snowshoed before, I felt this tour was well worth it! 

I was super impressed with our guide and his truly radiant passion for the mountain. I would suggest this to anyone who is unfamiliar with snowshoeing.",2016-01-10T04:17:19Z,103
41,Cypress Mountain,3.7,"Oh, Cypress Mountain you'll always have a place in heart because you are where I popped my ski cherry! 

Yes, I fell and face planted on your snow multiple times while I was learning to ski and had ""friends"" take/record funny pictures/videos of me being flunged around like a rag doll as I landed onto your snow in various hurtful positions! 

Regardless, I loved the experience and wouldn't trade it for anything!

And, oh! Your views are specular!",2016-02-20T01:50:43Z,103
42,Cypress Mountain,3.7,"Great:
- lots of variety. The downhill and nordic areas are extensive. 
- long hours. They have night skiing until 22:00. If you pick a weekday morning or night, you'll get many runs to yourself. 
- close to Vancouver. You can get great powder conditions without going far away, so the you can do other things in your day. Often, Cypress has more snow than Whistler or other local mountains. 
- free parking. This makes it so attractive. I don't feel like I am being gouged for money. 
- on the note of money, there are deals to be had here whether you get a day or season pass. I currently pay $300 + 49 for a downhill/Nordic/tubing season's pass. 

Need improvement:
- the faucets in the men's washroom in the main chalet are slowly falling apart. For three years, the same faucets haven been missing buttons are plain don't work.  Three years? 
- the same can be said for the backcountry lodge men's washroom. On top of that, some of  the toilets are not functional.",2018-01-14T23:26:57Z,103
43,Cypress Mountain,3.7,"mountain looks nice but we got into the rental line on 27 Dec 2018 and waited 3 hours to get to the rental counter and by that time it was 3pm and I had lost all interest in skiing.  I had got my two lift tickets online prior to coming to the mountain and had gotten them printed out at the mountain but never used them to ski or go through into the lifts. 
I emailed customer service the next day and told them how long I had to wait in line and I never used my tickets to ski and asked if I could use them on a subsequent day ...they refused saying it was only good for that day and they have no control over the length of the lines.  Well I dont think so...they sell the tickets and thereby they know how many tickets they have been sold so they actually do have control over the length of the lines.  And...it would have been nice to have a customer service rep standing somewhere near the line letting people know approx. how long the wait would be from various points along the line ...but NO, they had no staff anywhere near that line ...that obviously would not have been in the best interests of the mountain because telling ppl they have a 3 hr wait would most likely turn a lot of ppl away.

lesson learned: avoid this mountain ...its all about their $$$ ...not the joy of skiing ... unfortunately",2019-01-03T17:25:08Z,103
