,name,overall_rating,review_text,date,review_count
17,Tsubaki Hair Express,3.7,"I just called them today after saw many good reviews about this place. And I got a spot directly for an appointment around 2 pm (try to come around 1-2pm since usually, it is super busy around 3 pm).
I cut my hair with stylish named Nori. She was super friendly and skillful.
I just told her that any hairstyle is okay (since I have no clue what's best for me).
And she was able to know what haircut suit me best.
The result is incredible!
Definitely, will come back and do my hair treatment there!",2017-03-14T22:37:03Z,63
18,Tsubaki Hair Express,3.7,"I've been getting Japanese straightening for the past 10 years, usually in Asia or hair salons in Richmond (for their low prices). I decided to give Tsubaki in downtown a try because I was getting tired of the wait time at those hella busy Richmond salons. 

My appointment was on a Thursday afternoon, booked via phone. I've never been here so I didn't ask for a specific stylist. My stylist was Yusuke, who took care of my Japanese treatment from beginning to end with impeccable detail! The stylists at the salons I've been to previously always take on 1 or 2 customers during my treatment because there's a wait time for the solution to take effect on my hair, but Yusuke was focused on my hair the whole time. Due to my insane amount of hair, he got some assistance during the blowdrying/straightening session. When it came to the cut, he made sure what length I wanted, and he layered the hair beautifully.

Half of my hair was previous straightened, so my treatment was only $150 (for medium length hair). $25 for the cut and $7 for shampoo, this treatment only came to $190 with tax in the end! This is an amazing price considering most places charge $300+ nowadays! A definite thumbs up :)!!",2016-03-28T23:21:40Z,63
19,Tsubaki Hair Express,3.7,"I had a great hair cut with a very reasonable price. She was very confident and im happy.
Vustomer service is amazingly good.
Highly recommended.
I have tried a few in downtown area and now decided to come here from now on. You can take advantage of my search and go to them. Others like Robson barbers are too arrogant and intrusive.",2017-01-20T22:36:12Z,63
20,Tsubaki Hair Express,3.7,"I've been to this salon twice now and each time I had to wait even though I booked appointments in advance. First time I waited around 20 minutes, second time around 10. 

The hair cut is decent but don't expect it to be spectacular or anything. You do get what you pay for. Its a good place for a quick cheap trim, just don't try to get any drastic style change.",2016-06-04T18:52:22Z,63
21,Tsubaki Hair Express,3.7,The value for the price is on point. Great quality with Japanese courtesy. I have been back several times.,2018-03-24T16:55:01Z,63
22,Tsubaki Hair Express,3.7,"Best haircut in town, don't pay $50 for a haircut just because the place is new and has some cucumber water

$15 they clean you up and make you feel fresh for the weekend

As good if not better than japanese haircuts in Tokyo

Ask for Oya, tell him Scott sent you. You'll need an appointment a day or two in advance",2015-07-10T20:19:55Z,63
23,Tsubaki Hair Express,3.7,"Oya is the best. Hesitant to post this review because he is so booked up, but seriously hes awesome. Great fades, and he has a very unique technique when cutting hair.",2017-05-13T06:19:35Z,63
24,Tsubaki Hair Express,3.7,"Tsubaki hairstylists do a wonderful job with thick, stick-straight hair like mine. Among the best haircuts I've ever had.

The stylists at Tsubaki are all Japanese and cater principally to a hip, young Japanese clientele, and thus are very adept at creating via texturing and layering the kind of pixyish, intricate cuts that are fashionable across the Pacific right now. Long hair, short hair--the results are equally striking. If you don't come with a look already in mind, you're likely to have no trouble finding the perfect 'do in the Japanese hair magazines on offer. Hundreds of styles, most X100 cuter and hipper than the cheerleader - soccer mom nonsense in your typical American hair salon ""look book"".

And such a bargain. Under $20 for a cut and blow-dry. $25 if you want to radically alter your look.

I am now completely sold on Japanese hair salons.",2010-07-02T00:12:52Z,63
25,Tsubaki Hair Express,3.7,"Let's get one thing straighten out. They display a large sign outside stating ""$15 Hair Cuts!!"". This is a false advertisement. It is $15 only if you cut 1 inch of hair or less. So really, it should say ""$15 Trims!!"".  Now I don't know any girls who would go to a salon to trim less than 1 inch of hair - isn't that a waste of time and money? ""$15 Men Hair Cuts!!"" would also work.

My cut ended up being $25, which is decent but not that great in terms of value. I was in and out of the salon within 35 min, and that was including a 10 min wait. That's lightning fast and although not necessarily indicative of a poor job, it does make me feel a little weary. I prefer a stylist who takes his/her time.  And $25 did not include wash or blow-dry.

The cut was nothing to rave about. I would not go back for anything more than a trim, and I'll have to make sure they cut  no more than 1 inch.  It was also a little difficult to communicate with the Japanese stylist who spoke minimal English.  I think I'd rather save my money towards a quality cut somewhere else.",2011-10-19T19:37:08Z,63
26,Tsubaki Hair Express,3.7,"This is by far the cheapest place if you're looking to have the Japanese Hair Straightening done. (rest of their services are very affordable as well) My hair is about 16 inches long, (so considered 'long') and costs $170 for the straightening and $10 for shampoo and blow-dry. (other places would easily charge double that).

Service is very good, though this might not be the place for you if you want to do a lot of chit chat with your stylist, especially if you don't speak Japanese as their English isn't always that good. For me that's perfectly fine as I like to read on my tablet instead. They used to share the salon with a barber shop run by one old man, but now it seems like Tsubaki runs the entire place. 

The place is kept fairly clean and appointments are on time. Very good services for affordable prices!",2014-07-29T17:35:07Z,63
27,Tsubaki Hair Express,3.7,"Ladies, I'm sure you all feel a bit ripped off when you go in for a trim and have to pay over $30.00 for it, well go to Tsubaki and use the extra money on a mani/pedi instead!

Although located in downtown, this little shop is unpretentious and is as basic as it gets.  The space is actually split between Tsubaki and a barber.  Kind of interesting to see the clash of culture and generations.  One side you have the funky, young japanese hair stylists and on the otherside you have the old school, yakkity yak senior barbers.  Regardless, they seem to be sharing the space very respectfully and professionally.

Didn't think I would need an appointment but I made one anyways, and thank god I did seeing how they got quite busy around that time.  I was in and out in 30 minutes, my trim is exactly what it is, and my hair did not get washed hence didn't require a blow dry.  My bill came to $16.90 including tax and I tipped $3.00.  

For anything more than a trim, I would go back to my regular stylist, but for a quick trim or clean up, this is the place to go!",2011-01-16T23:03:23Z,63
28,Tsubaki Hair Express,3.7,"This is the perfect place to get a trim if your hair is getting a little long but you want to keep your current style. The cut started out with a discussion on what I wanted done. I also like to ask the stylist for their opinion, and after some observation, the stylist (Ai) gave me an outline of how she was going to trim my hair. Ai was quick, yet paid attention to detail. There is no wash/shampoo (one of my favourite parts of a salon visit), but you get what you pay for. Thirty minutes from start to finish and under $20 including tip.",2016-11-06T21:07:58Z,63
29,Tsubaki Hair Express,3.7,"I've never had a bad haircut in my life. 

I'm not saying that because I have awesome hair but because I get the easiest haircuts possible. Long hair, side bangs. No fuss, no frills. 

This was the worst haircut of my life and I was in tears at some point. 

I asked for sidebangs but for some odd reason she failed to understand the picture I showed her of myself (so it's definitely possible on my head) in sidebangs and I ended up with STRAIGHT BANGS. THAT'S RIGHT. THE BIGGEST NIGHTMARE THAT COULD POSSIBLY HAPPEN TO A TWENTY-SOMETHING YEAR OLD TRYING TO LOOK PROFESSIONAL. FRONT. STRAIGHT. LITTLE GIRL. BANGS. 

I kept telling her look, the bangs are supposed to split at some point so they become SIDE and not STRAIGHT bangs but she insisted that she cut sidebangs. 

After a lot of time explaining and her smiling unapologetically, and a picture diagram by me, my hair wasn't any better so I decided to just cut my losses and just pin up the sad remains of my bangs for the next two months.

If you see a sad Asian girl with her bangs pinned up, chances are it's me. 

Should've known to go to a legit salon.",2013-08-31T00:59:26Z,63
30,Tsubaki Hair Express,3.7,"They do a good job cutting hair, and they are quite nice. I guess because I am Indian (from India, Columbus was looking for US), they are sorta thrilled or something that I speak their language to a degree. So, they are really nice folk. But, I don't speak it perfectly, and that's a problem.

I've been here before, but I think I won't return. Most of the stylists do not speak English well, which has led to confusion and me not getting the ideal hair cut in times past. I would say, if you speak Japanese perfectly, you should go here. The pricing is quite reasonable and the quality is good. But non-Japanese speaking folk should perhaps steer clear.",2012-05-29T18:11:03Z,63
31,Tsubaki Hair Express,3.7,"Not all Japanese stylists are made the same. I asked for a trim instead she cut my hair too short and it's not even. 

I had an appointment but she was in a rush. She wanted me to wait halfway between the cut so she can work on another person who they claimed waited a long time. 

I would not recommend.",2017-02-27T16:20:48Z,63
32,Tsubaki Hair Express,3.7,"I get a hair cut once a year and sometimes a trim at the 6 month mark. I hate having to spend more than $40, just to trim off about 2 inches or less. Tsubaki express meets my needs. They offer trims starting from $15. Shampoo and dry is extra. For the price you pay I think they do a very good job. My little brother also comes here to get his hair cut and never once heard a complaint.",2016-07-05T23:45:11Z,63
33,Tsubaki Hair Express,3.7,"Did not get my hair done.  This is my experience when I called asking about their services and pricing.
I asked what they charge for color.  I was quoted $55 plus another $55 if she has to reapply color.  ?  I'm confused.  Before I could ask for clarification, I heard click...

Perhaps they are better at hair straightening and men's cuts.  I simply didn't get the feeling I would be in good hands.",2016-04-09T04:29:19Z,63
34,Tsubaki Hair Express,3.7,"Best haircut of my life, and I went to hair school! 

I've been here more than once. The cut is quick and inexpensive (depending on how much I can afford cut and tips will come to max $20), and my hair feels so soft and light when I leave. The style does not fall out after I sleep (as sometimes when you go to the salon they style it to something you can never achieve on your own at home), it is the same the next day. 

The stylists are quiet and polite, and somehow always know exactly what I want. 

Perfect!",2015-04-15T22:15:45Z,63
35,Tsubaki Hair Express,3.7,"Been going here for the past 6 years. Customer service has always been great. Everyone who works there greets you. Can't beat the price as well for a haircut for Downtown Vancouver. Oya was my preferred stylist. I'm usually in and out of there in 20-25 mins. Just be specific as to what you would like your cut to look like and he'll deliver. He's no longer working for Tsubaki Hair Express, but he has moved to Essi's on West Pender.",2018-07-17T18:02:22Z,63
36,Tsubaki Hair Express,3.7,"Pretty solid and depending on time of day/stylist you get you either get
a) good cut but rushed service for amazing price dt ($15+ tax)
b) good cut and still friendly service for (again) amazing price given dt.

As a guy it's hard not to ask more.

Cactus Club for haircuts it's not, so if you're a gaijin looking to pick up cute Japanese hairstylists this is likely not your joint. But for under $20 with tips haircut no frills it's hard to beat this place.",2014-12-22T00:34:35Z,63
37,Tsubaki Hair Express,3.7,"I appreciate the good-nature of the hairdresser that attended to me on my first visit: friendly, seemingly attentive and genuinely curious about what I wanted to do with my hair; but the overall experience wasn't all that good.

My hair is pixie-style short and I'm slowly growing it out, so I was in for a trim and just looking for a tidy up. Unfortunately my hairdresser seemed a little thrown and confused about what I thought was a simple request: it took almost an hour for a trim and the whole time they sported a confused/troubled look on their face. 

Perhaps I'd have had a better experience if I had the more common oriental female hairstyle that's ""feminine""/long/curly(?). They might be well-priced for downtown, but about an hour for a simple trim/tidy up on some very short hair that would usually take 15-20minutes.. And feeling no where relaxed since the hairdresser seemed to find the task challenging.. I won't be inclined to return. 

Sadly this was not an hour + $20 well spent. I'll wait till my usual people have availability for sure!",2016-04-06T00:06:03Z,63
38,Tsubaki Hair Express,3.7,I booked an appointment with one of their stylist for 12 but when I show up on the day they told me my appointment was at 2 rather.  I ended up paying for parking and wasting time as well as money going there just not to have my appointment. They need receptionist who is able to listen. Never going there again.,2016-04-07T18:30:01Z,63
39,Tsubaki Hair Express,3.7,"Been coming here for about a year now. 

The price is great for a quick mens hair cut. My hair isn't the easiest to work with. But always come out happy. 

I'd recommend Oya. But everyone seems very pleasant and friendly.",2015-12-14T00:38:56Z,63
40,Tsubaki Hair Express,3.7,Nori-san is awesone. She has been cutting my hair for 1 year. Great attitude and perfect haircuts every time.,2016-01-09T00:46:50Z,63
41,Tsubaki Hair Express,3.7,"I have been getting my haircuts from Yuka for over 3 years ~ 

i always called in to book an appointment and asked for Yuka.  

Maybe once or twice, I was in a rush to get my hair cut and so i just did a drop-in to have whoever was on staff to cut my hair.  

it works best to communicate or have a picture of what you want - i usually choose a hairstyle from one of the Japanese magazines provided and she consults with me about what can be done with my hair. 

I used to cut my own hair before coming here - because of work reasons i needed to get a more presentable hairstyle. :P 

Sometimes I just leave it to Yuka to decide for me the type of hairstyle to get.  She has better judgement than me because she takes into account of my hair texture, thickness, direction of growths and face shape, etc.  

I almost fell asleep when i got my hair washed - the scalp massages were so good ~ haha

The decor of the place is very minimal - nothing fancy or flashy, just practical and the essentials.",2014-01-14T06:02:59Z,63
42,Tsubaki Hair Express,3.7,"I've been getting my hair done here for a little over a year (except for the time I cut my own hair) and have to say, it's an amazing deal with wonderful, fast service.

A hair treatment AND cut is just over $35. Where else can you get that?

Makoto was also able to fix the mess I made of my hair (I don't care what YouTube tutorials say, don't try to save money by cutting your own hair- it's not worth it). 

I have paid three or four times as much for a cut that looks perfect in the shop but I can never re-create it at home so for me It doesn't matter that he isn't fluent in English because Makoto was able to look at how my hair sits and know precisely how to shape and style it so it looks its best- not just on the day of the hair-cut but months later.

As an added bonus, if you get the treatment, the salon also gives you a sample of Snob Girls hair oil gel-caps. My hair is naturally dry at the ends and it just soaks this stuff up!",2013-05-17T00:11:44Z,63
43,Tsubaki Hair Express,3.7,"Wha?!? This place is great! After reading the reviews I decided to give it a go after work. I'm super broke right now and can't afford a fancy salon. No worries! I walked in and was able to get a trim right away (maybe I got lucky). The girl was perfectly nice, we didn't really talk and I think that was just fine. She did a really nice job! My hair is very thick, and tends to be a bit poufy/frizzy (trying to masquerade as wavy/messy/natural ;) ). She blow dried it into smoother curls, straightened it out around my crown, and then teased it up a bunch as well. I really liked it. I'm considering coming back once in a while just for a blow dry... once I can afford those kinds of luxuries, of course.",2011-10-28T03:02:08Z,63
44,Tsubaki Hair Express,3.7,"I had an appointment with Yuka today during lunch break from work.

She did an amazing job. I asked for u-shape from the back with a bit of layers. As well, I asked for my hair thinned out a bit (it was very heavy).

I didn't have my hair washed there, and it cost only $15 for a nice hair trim, blow dry and style :) 

I totally recommend Yuka at Tsubaki :)",2012-01-25T05:39:40Z,63
45,Tsubaki Hair Express,3.7,"I hate writing bad comments but my stylist is terrible, I got the worst hair cut than ever, I hate it !!!!! I did my research and since they have many good comments, I decided to give it a shot. Apparently, not all the stylist are good, not mine one. She was not able to cut my hair straight at the back of my neck, now it just looks like I did my own haircut without looking at the mirror, no skills at all!!!!!! Shouldn't have had any expectation :(  Giving 1 star is because she is nice and friendly.",2017-12-04T20:37:48Z,63
46,Tsubaki Hair Express,3.7,Good trim cheap and very nice hair stylish,2012-01-23T06:18:29Z,63
47,Tsubaki Hair Express,3.7,"So I've been going to Tsubaki for a hair trim for over a year now.  Everytime I asked for Yuka. She is great and her english has definitely improved.  Today, I went in for an actual cut.  I showed her a few pictures and she did a great job.   I would totally recommend Yuka if you want to try out Tsubaki.  Just make sure you have a pictures in mind.",2012-05-07T04:11:10Z,63
48,Tsubaki Hair Express,3.7,Great place for guy cuts at reasonable prices.,2013-08-24T00:24:50Z,63
49,Tsubaki Hair Express,3.7,I desperately needed my bangs trimmed so I popped in on my way home from work (getting close to closing time). They found someone to do the job and it was very inexpensive. 5 stars for taking me in last minute and I will return when I need a full haircut.,2017-08-30T03:31:00Z,63
50,Tsubaki Hair Express,3.7,"I go to this place all the time for my haircuts. The staff are super nice, as one would expect from any Japanese run hair salon. Only $17+tax for men's haircuts. They just renovated the place last month. I whole heartily recommend this place to anyone.",2017-08-12T18:11:58Z,63
51,Tsubaki Hair Express,3.7,"This place was recommended by my coworker and I decided to give it a try. I walked in one day and the girl hairstylist wasn't available so this guy booked me an hour later. I really should have waited for the girl stylist...

I asked him to trim at first but he really didn't do much so
I told him to cut a bit shorter then he said it's not trimming anymore so he would have to charge $25. well.. I said ok. then he started chopping my hair away without asking how I wanted so I had to stop him in the middle of it.

I told him this is not how I wanted but he said ' you pay 25, I change the style! ' He speaks very little English so it was hard to express my frustration. 

Instead, I think he should have paid me $25 for the emotional damage that I suffer every time I look in the mirror...and this was 3 months ago!",2011-06-07T03:38:39Z,63
52,Tsubaki Hair Express,3.7,"This is my usual place to get a hair cut.  They are usually quick, polite and effective.  Oya is a good stylist.

I had a bad experience this weekend with a stylist named Rei.  He was rude, arrogant, and had a very unprofessional and aggressive attitude.  

Other than that, good place and one of the best places to get a haircut in the city.",2015-07-07T18:45:28Z,63
53,Tsubaki Hair Express,3.7,Hair cut is fantastic here but if you're a busy professional that sometime arrive late then you're up for a surprise. My experience booking my 2nd visit and was running a bit late exactly 15 minute so I call 1 hour prior and was informed sorry you can only be 10 minute late. My reservation was cancelled and was not asked to see reschedule. Will not be returning since they are not flexible. This is my preference to choose a different stylist.,2015-01-29T23:55:00Z,63
54,Tsubaki Hair Express,3.7,"Having thick straight Asian hair, Tsubaki rocked.  $15 plus tip.  Makado did a great job thinning and layering my thick mane into a stylish hipster coif.  Will def come back!  For the price, quality of cut, and no nonsense efficiency = awesome.",2013-08-22T08:57:23Z,63
55,Tsubaki Hair Express,3.7,"Did a bad job on the japanese straightening twice in a row and when I confronted them about this they tried to charge me extra to fix their own mistake and when I refused, they told me they would no longer service me.",2015-01-05T09:18:29Z,63
56,Tsubaki Hair Express,3.7,"Very good service and great skill, they are all very polite and welcoming, for $15 this is actually a great deal :) I will be back",2014-04-22T06:28:09Z,63
57,Tsubaki Hair Express,3.7,"I used to like this place... but after giving a try for couple times for the past 2 year, i don't like it as much. I know it's a trim but I don't even see much difference after the trim.. my dead end is still there because the hair stylist just uses the thinning scissor the whole time.. how will that cut off the dead end. I asked to thin out my hair a bit because my hair is very thick and hard to manage. I don't see that my hair was even thinned out at all. I am looking for other places to get a hair cut and i would rather to pay more to get what i would like.",2014-03-05T20:30:38Z,63
58,Tsubaki Hair Express,3.7,"Tsubaki is perhaps the best bang for your buck hair salon in Vancouver. Quality salon calibre cuts at barbershop prices. Oya is my main dude there and is super nice, and does a great job in a short amount of time. This place isn't fancy, and so if you're looking for something crazy or super complicated you might want to look elsewhere, but for straight forward, clean well done cuts it cannot be beat for the price. Plus the Japanese attention to detail in service is peerless and they really make you feel like a valued customer.",2015-01-16T21:35:07Z,63
59,Tsubaki Hair Express,3.7,"Having thick straight Asian hair, Tsubaki rocked.  $15 plus tip.  Makado did a great job thinning and layering my thick mane into a stylish hipster coif.  Will def come back!  For the price, quality of cut, and no nonsense efficiency = awesome.",2013-08-04T06:48:01Z,63
60,Tsubaki Hair Express,3.7,"worst haircut experience ever. I came in after work for a haircut, and had hair wax in my hair. The stylist didn't even bother washing my hair, and started cutting even with wax in hair. He was finished in 10 minutes, and it was absolutely brutal, never going back to this place again.",2011-02-13T06:26:30Z,63
61,Tsubaki Hair Express,3.7,"I came here as Chura was full and I didn't want to have to wait any longer to cut my hair. I wouldn't say that it's horrible, but I have absolutely no intention of returning to this salon again.

I asked my stylist to cut my hair 2 inches shorter and for some layers. Granted  I did say that I want to keep the same volume but I feel she took my words too close to heart. I had to ask her to keep trimming and layeriing it 3 times until I became almost too embarrassed to ask for anymore and decided to go home and ask a friend to help me finish the job instead. 
 Despite having urged her to continue cutting, the difference between the before and after is so minimal it's hard to see that I had gotten a haircut. 
Thanks to another user's review, I knew the usual hair wash wasn't going to be included but didn't expect it to be a fully 100% dry cut either. I have very long and pretty thick hair and it was interesting to watch her trim and layer it without pining up any parts of my hair until she finally mustered up the will to confirm with me that I understood the pricing system and that if I wanted her to continue cutting, it was going to be $25 and not $15. After I assured her that I knew it was $25, she started cutting a tad more aggressively. I don't mind paying $25, but I really feel that it was unprofessional of the stylist to have not confirmed with me, the customer from the start.",2013-01-27T04:36:38Z,63
62,Tsubaki Hair Express,3.7,"They told me they couldn't book anymore appointments yet they sneak some girl to do her hair. What kind of service is this?? The girl said, ""Oh I thought you didn't want the haircut anymore.""",2014-04-13T15:00:17Z,63
63,Regal Grooming Lounge,4.4,"I've been coming here since Regal opened. This is by far the best place to come for a haircut and shave. It's way more than just a barber shop they even do tailored suits!

I always come see Nawar even tho all the other barbers are amazing. The staff is great and they make you feel so welcome every time you come in. 

I can't say enough good things about Regal. 

Definitely come check this place out! I always look forward to coming in.",2019-02-05T20:43:30Z,49
64,Regal Grooming Lounge,4.4,"I booked an appointment with Jay who is from Brazil. Best cut I had in a long time. Very professional. Understands how to cut hair to go with your face shape, proper lines, proper blending, not too much, not too little, a true artist, you get the point.  His cut was perfect and it shows. Received a lot of compliments. I am extremely happy and will return. 

The lounge is very nice. Clean, good location. Staff are welcoming. Prices are good. Easy to book an appointment through the online portal. 

TLDR: Book an appointment with Jay",2023-09-11T04:10:44Z,49
65,Regal Grooming Lounge,4.4,I had my beard trim and haircut done by Jay. I had my beard trim and hair cut done within an hour along with gentlemen facial as well. Jay looked very professional with the way he approached my requirements. I would definitely recommend Regal Grooming Lounge and Jay. I Will visit this place again in the future.,2023-07-08T03:23:21Z,49
