,gym_name,overall_rating,review_text,date,review_count
10,Vancouver Aquatic Centre,3.3,Thank Canadian Dolphins Swim Club for hosting a practice for my son while vacationing.,2019-11-29T00:12:15Z,30
11,Vancouver Aquatic Centre,3.3,"The gym.

Ugh. I hate going to the gym! 
Maybe if the VAC was a little more up to date, my opinion would change.
Hauling my ass to the gym is difficult on any day. I have so many other things I could be doing, like washing the walls, or vacuuming...

The 90's era equipment is in desperate need of an overhaul. And, I know it smells in gyms... but couldn't they figure out some better ventilation in there? 

OK, enough whining. I'm gonna need a spotter.",2011-02-14T22:56:56Z,30
12,Vancouver Aquatic Centre,3.3,"I am writing this review today for two reasons.   1) to inform you the reader and 2) hopefully inspire myself to get my ass in gear and go to the pool.  

so for years you could find me swimming back and forth at the aquatic centre usually about 4 times a week.  They have the best facilities  in the downtown core.  Complete with olympic size pool, diving tower, and dive tank.  I like going here b/c at any time of the day they rope off three lanes or more to dedicate to people who like to swim laps.  No fear if you cant swim that well they have a slow lane, medium lane, and a fast lane.  They also have an excellent array of aqua size classes, swimming lessons, and kid things.  heres a tip for ya... they have a separate pool for children located in another building so if you want to get away from the children this is the best place to go.  One thing you should be aware of is every year during the summer they close the pool down for cleaning an repairs but not to worry this time of the year is the best time to go the extra mile and head to the pool at second beach.  happy swimming!",2008-09-24T00:19:41Z,30
13,Vancouver Aquatic Centre,3.3,"The Aquatic Centre is one of the city's only Olympic-length swimming pools (50 M). You'll want to check the schedule to make sure that the swim team isn't practicing. They change the lanes so that you're swimming the width (25 M) instead of the full 50-metre length. It opens up more lanes, but you have to swim twice as many!

There's a diving team there, so you can watch them spin and twist off the spring board, 5 M, 7.5 M or 10 M boards. When they're not practicing, the public can try their luck and test their courage on the boards.

There's a baby pool and swimming lessons are offered on-site. For older patrons the small, but adequate gym might be more useful. There's a three bikes, elliptical machines, rowing machines, free weights ... there's two or three of everything, but it's never too crowded.

There's a 13-person hot tub and a dry sauna room to relax after your workout. Those are usually pretty crowded in the late-afternoon/early evening. 

It costs $42 for a month pass from 2009, 10-ticket passes and one-visit passes ($4.75ish) are also available. They're all being adjusted for 2009, so check the website. Monthly passes give you access to all Vancouver Park's Board facilities.",2008-12-09T01:59:33Z,30
14,Vancouver Aquatic Centre,3.3,"With the weather growing cool, people are becoming more and more inclined to just sit at home. I'm guilty of it too! Compared to other areas of Canada, Vancouverites are spoiled in the weather department. Still, who wants to go for a bike ride when the cold air promises to cut into your every pore?

The Vancouver Aquatic Centre is a good place to go if you're keen to stay active through the winter months but still want to shield yourself from the cold. They have a large indoor pool and work out area for those looking for a combination of cardio and anaerobic workouts. The facilities are nice, well maintained and thankfully come without the exorbitant monthly gym membership fee. The public swimming and lane hours vary from season to season so be sure to check the website or call ahead for an updated schedule.",2008-11-19T11:07:08Z,30
15,Vancouver Aquatic Centre,3.3,"It was a disgusting place for a swim. Your locker will be broken into easily even though you use the locker and key they provided, and PAID for it. Our locker got broken into, and lost $3000 value stuff, and guess what? NONE surveillance cameras in the entire building, even the entrance, and the staff can't do anything, we asked for the manager or supervisor to speak with, and the male staff told us that they are equal, not calling manager to present. That's ridiculous, have been working in the retail for years in Canada, there is always somebody on duty who is in charge of the store at all times!  Wry sad to hear that excuse is from a Canadian, and trying to push the responsibility back to the customers. Long story short, Zero cameras in the building, you will be charged when using their lockers, but they are not responsible for your loss. DO NOT GO HERE, many places in Vancouver are more insure and have nicer pools and staff. This very first experience just made me sick. What a place running by ""well trained"" Van CITY!",2017-10-22T17:33:02Z,30
16,Vancouver Aquatic Centre,3.3,"Great place for a 50m lengths swimming. All sorts of people can be found here, which is one of the things I love about this place. You'll find all races, classes, religions, etc. and I've met some very interesting characters here. The place is clean, big, and the water temp is just right. After a swim, the communal co-ed sauna and whirlpool are great for relaxing and a little chat.",2011-07-09T17:16:33Z,30
17,Vancouver Aquatic Centre,3.3,"1- and 3-meter divings boards and 5,7,&10 M platforms. Awesome diving well separate from the pool. It's hard to find this in the US in s public pool.",2018-06-06T05:07:33Z,30
18,Vancouver Aquatic Centre,3.3,"It is not the best swimming pool, but it worth the money. I like the big size of it. I do not like gyms and never go there; so I cannot comment on that. The water has so much chlorine, but I guess it is better than getting disease! And, actually, I like water temperature. I prefer a little cooler water for swimming, it is easier for breathing (imho!)... and it is not crowded.",2016-02-29T03:11:44Z,30
19,Vancouver Aquatic Centre,3.3,This place is run down and dirty. The floor in the women's change room looked like it had never been cleaned in weeks. Balls of hair everywhere. Even blood on the floor beside a used tampon applicator(not even by the washroom side; the change room floor)! I'd give it no stars if I could but I know this probably won't be posted if I put less than 2 stars.,2015-01-17T18:53:22Z,30
20,Vancouver Aquatic Centre,3.3,"Vancouver Aquatic Centre to the city: ""Please upgrade me. I am cavernous and mouldy. Here's an idea, why not make condo developers contribute to a fund to help upgrade aging public facilities? We don't need more dog parks, we need better public infrastructure. You listening, Mayor Gregor?""",2011-02-16T03:03:02Z,30
21,Vancouver Aquatic Centre,3.3,"Started going here for Basic Swimming classes as I failed to master it when I was younger.

Bruce was our Instructor and he is amazing! I was afraid to simply put my head underwater and by the end of the class and with much patience and practice I was able to glide under water using a few strokes. He takes the time to work with you even in a class and is seriously patient. He's a bit injured and takes on more of a Manager role at the Center but still took the time to really work with the 5 people in my class.
I will now be signing up for the next level, thanks Bruce you helped me learn one of the hardest things I've ever had to do! I appreciate your patience.",2014-10-26T20:16:18Z,30
22,Vancouver Aquatic Centre,3.3,"This place is now falling into disrepair. Run down and dirty. The locks on the lockers don't work. Overpriced. Paid $6 to use the hot tub that used to be pretty good, to have it shut down because it was leaking all over the hallway. This is now a refuge for welfare bums and street people. Has been eclipsed by new YMCA. Go to the Aquatic Center if you want to be disgusted and irritated.",2014-12-29T19:59:45Z,30
23,Vancouver Aquatic Centre,3.3,"Last night I decided to try out the Aqua Fit class and it was sooooo much fun.  The instructor, Zack, was energetic and motivational and it was 80s music night! I had no idea that water workouts could be so entertaining and physically benficial.  I woke up this morning sore and feeling wonderful.  I will be returning for sure!",2011-01-27T20:08:59Z,30
24,Vancouver Aquatic Centre,3.3,"I've been coming to the Van Aqua for almost 10 years.  They have a giant pool that is perfect for laps, with slow, medium and fast lanes and a fitness centre.  Olympic sized pool for future Olympiads. The diving boards are phenomenal. So high up in the air!   It's never too busy or noisy, sorry kids you are noisy, and I always feel comfortable.  No creepy men gawking or anything.  The hot tub and pool areas are clean and the hours are great.  I would recommend this neighbourhood centre for everyone.",2009-01-22T06:17:43Z,30
25,Vancouver Aquatic Centre,3.3,"This really is a pool for swimmers......the best opportunity in Vancouver for length swims. 

Huge change room is always clean (I recommend the big one, not the adults only one). If you can get there during the weekdays for your lengths, you will have lots of room in the lanes. 
Check the schedule before you go! On evenings and weekends, sometimes there are several things going on at the same time, and length opportunities are compromised.",2015-01-11T02:07:17Z,30
26,Vancouver Aquatic Centre,3.3,The fitness centre has 1980s equiptment. Very hot and steamy enviroment at the pool & wirlpool. Make sure you go during the hours where there arent many swimming classes for teens. Or youd be very frusterated swimming with a bunch of kids. Weekends are ok with less people....unless they have a diving competition or waterpolo meet.,2013-08-29T06:02:11Z,30
27,Vancouver Aquatic Centre,3.3,"This building needs some serious overhauling! The *only* reason I go here is because it's the only pool close enough to me when I have to resort to busing. I find the water to be really cold (and every time I'm there I hear someone saying that same thing) and the gym needs a huge upgrade (I don't even bother with the gym there anymore). It would be great to see some money put into this place, or at least increase the pool temp very slightly.",2014-04-26T16:37:55Z,30
28,Vancouver Aquatic Centre,3.3,"Having a full membership at the Aquatic Centre is the best thing I have ever done.  I go to the gym Mondays, Wednesdays and Fridays and swim Tuesdays, Thursdays and Saturdays.  The gym instructors (sadly Erin has now left) are amazing.  Everick Golding has been my utmost saviour.  Not only has he helped me mentally on many occasions when things aren't going so well he has helped unbelievably with my gym workouts. He constantly stops to chat and tell me if I am not doing something correctly, or shows me new stuff to do.  THAT is what I want and need at a gym. He is simply amazing. The other instructors are also good and very very friendly.  Sead and Elaine are fantastic.  My swimming has really picked up and the lifeguards are friendly and amazing.  Even stopping to help when I was trying to learn to do the tumble turn.  Thanks Nicole - you are a breath of fresh air always.  You can't lose joining up here. You will make many new friends as I have.",2014-12-25T23:33:53Z,30
29,Vancouver Aquatic Centre,3.3,"I am a pretty active guy, and have a flex pass.  I usually use the gym at the Westend Community Centre as the one at the Aquatic Centre gym is small, worn down and extremely hot. But in a pinch it works out before a swim.  I like the pool when the 50m are available which unfortunately is not that often as the lanes are either closed and rented out to private individuals and clubs, therefore the one to three lanes that are open are extremely crowded, that the water boils like feeding pahrannas. Therfore this is not a space that caters to the public despite our taxe dollars pay for it.  Unless you are retired or belong to a swim club, which means adiddional costs, this pool is not a public pool. This January they took part of Sunday afternoons away from familys to cater to private lessons and clubs, kicking serious recreational swimmers to the curb again.  No 50m just  terrible 21m, the swimmers were pretty mad.  I guess they want the westenders, coal, harbour, yale town, downtowners, to drive to hillcrest or get unfit.  Quite sad at the lack of availavility.",2012-02-05T23:37:39Z,30
30,Aquatic Centre At Hillcrest Park,3.3,"This facility is great! We did a family morning at the pool on a weekday when the rest of the city was in school. Aside from lap swimmers, the leisure side of the pool complex was a mix of preschool-aged kids and retirees soaking in the large jacuzzi. There is a shallow and large wading pool for kids to play, a lazy river with a quieter small pool in the center, and then a large hot tub. The jacuzzi and wading pools have a stairs as well as a gently sloped ramp for entry, which is an inclusive way of building a pool as well as fun for the kids. There are a few toys available (balls, pool noodles) and plenty of life jackets for the kids. There are a good number of lifeguards who seemed reasonable. I didn't use them, but there is also a steam room and a sauna.

Large locker rooms have plenty of lockers, changing rooms, shower space, sinks, and toilets. Soap is provided but no other products (shampoo, lotion).",2024-02-23T15:17:48Z,35
31,Aquatic Centre At Hillcrest Park,3.3,"Terrific facility in the heart of Vancouver.

Hillcrest Aquatic Centre is across the street from Queen Elizabeth Park.  The facility has a large main pool that is sometimes partitioned to allow one end to offer laps and the other end to offer swimming lessons.  Without the partition, you would have a full length pool.  

Adjacent to the main pool is a kid's pool with lots of ramps and stairs to allow entry into the water.  The water is shallow enough to allow most kids to keep their heads above water.  There are cannons and sprinklers for kids to interact with.  Additionally, there is a section of the pool that has a gentle current that propels kids along in a large circular loop.  The pool offers pool noodles and some toys for visitors.

There is even a large hot-tub section next to the kid's pool for people to soak their aching joints.  Also, there are diving boards of various heights, a steam room and an outdoor pool.

What I like most about Hillcrest Aquatic Centre is that there are large changing rooms available for families with kids to change in.  These same rooms can also be used by bashful types who don't like people staring at their twigs and berries.  

One complaint I have, however, is that the water coming out of the showers is way too hot!  I have been scalded on several occasions!

Essentially, Hillcrest Aquatic Centre has something for everyone.",2018-11-01T18:40:03Z,35
32,Aquatic Centre At Hillcrest Park,3.3,"This Aquatic Centre is a fantastic facility.  It is very crowded, with many regulars. Sauna is very busy and quite often dealing with others performing stretching exercises or laid out on benches. Hot tub is nuts. Over crowded anytime of the day. Swim lane are narrow, I am new (4 months) into my new exercise routine and each time I get into the SLOW lane to get started, fast swimmers use the lane because it is not as crowded. They come across as entitled and rude as the pass/hit you while your trying get you laps in. No help from life guards so the signage is a waste of time. All lanes should just say open swimming. Will not renew my pass. Off the UBC to see if they are better.",2023-01-21T03:11:00Z,35
33,Aquatic Centre At Hillcrest Park,3.3,"Lazy river pool, leisure pool area with water toys and sprays, hot tub, lanes for length swimming, sauna, steam room, 3 heights of diving boards.... what more can you ask for? Ok, maybe they're missing a water-slide. 

I think this place is great to bring young children and introduce them to swimming or the pool since they have a beach-style entry into the water. The water in the leisure pool is also ridiculously warm. Staff are all so friendly here, and this place is very family-friendly as well. In addition to men's and women's change rooms, they also have a large area for family rooms. This location will be able to accommodate everyone in your family. It is missing a star in my ratings because of a couple of things. First of all, I really do not think the steam room is steamy enough. Compared to other steam rooms that I've been to in another community center (ie. YMCA), the one here is very, very mild. Secondly, this location can get super crowded during peak times, which makes it difficult to actually swim sometimes!",2015-12-15T08:27:27Z,35
34,Aquatic Centre At Hillcrest Park,3.3,"Awful pool impossible to check in and bad staff.

I do not recommend it to anyone!!

terrible registration site and many errors!!!",2021-03-04T20:28:45Z,35
35,Aquatic Centre At Hillcrest Park,3.3,"Awful experience. We paid for the tickets and 2 mins late for our section, we got refused to get in, they resell the ticket right away. There aren't any indication on the website says we would lose our ticket if we come in late! Whether in movie theater, concert and any events, there would never ever refused customer to enter. Because is a community centre, it isn't right and appropriate to resell ticket right away when customer is late for 2 minutes.",2020-11-05T23:13:19Z,35
36,Aquatic Centre At Hillcrest Park,3.3,"I'm surprised to see poor reviews of this facility. I enjoy swimming, lazy river, aquafit, hot tubs and steam room. I never find it dirty or over crowded.",2022-01-27T01:06:09Z,35
37,Aquatic Centre At Hillcrest Park,3.3,"Too bad this beautifully designed pool is extremely crowded and unpleasant. Aggressive older ""regulars"". Constant spitting. Changing rooms, pool deck - filthy. They close off the lane swimming, so its about the same length as a regular COV indoor pool. The hot tub is the craziest of all: standing room only, packed like sardines, and you will not leave without contracting the latest, most severe strain of flu.  Avoid it like The Plague (literally!).",2017-09-21T02:09:28Z,35
38,Aquatic Centre At Hillcrest Park,3.3,"Attentive, alert lifeguards, awesome staff, awesome facility. Generally clean, especially considering the volume of people it handles. 

My only complaint is how the family change rooms are constantly taken by older singles or couples with cultural-based modesty issues using what are clearly marked family change rooms while I'm standing with a crying, freezing baby. It's amazing how these people suddenly know no English when called out for their rudeness. I'd love to see the family showers restricted to families with small children only.",2015-04-03T18:39:35Z,35
39,Aquatic Centre At Hillcrest Park,3.3,"Today was the coldest wettest July 2nd in Vancouver that I can remember. Biking outdoors seemed unappealing. 

After a little bit of thought a Cold Gray Day in July plan appeared. So we got into the car and drove (blasphemy) to Hillcrest Pool and we realized we where not alone the parking lot was full but this is because Hillcrest is a Great Pool Adults and Kids like. 

What Makes this Pool Great

Everyone I interacted with were great. Check-In person smiled as they took our frees. The  Lifeguards actively managed the pools manged. The pools and cleaning staff also do a great job.  

The Diving Pool is a world class and fun to swim in and even more fun to jump into. The Lap Pool was fine and third pool is what I call and Adult Aqua Aerobics Pool/ Play area for using kick boards and flotation sticks made for a fun visit.

My visit to the pool made today's cold wet weather feel irrelevant for a while and I hope to go back soon.",2012-07-03T05:24:25Z,35
40,Aquatic Centre At Hillcrest Park,3.3,"That one star is for the good facility.

I am rating their pool party package that is $195. DO NOT...EVER! make the same mistake we did by booking the Percy Norman Room.

1. We chose that room because it is adjacent to the pool. Much easier for our guests to be in and out but no. We
cannot use the access door.

2. The hours are strictly 1 1/2 hours. They do not allow extension. They should skip hosting a kids party if they will limit their hours. We are talking about kids/toddlers here! They can be very unpredictable no matter how much you plan your time. 1 1/2 hours is not even enough for snacks and chit chats. They should just tear that room down! It's useless! Also 1 1/2 hours includes set-up and pack-up! 

3. They did not let us use their caddy for our stuff! Because they only have one or two caddies and they
are booked on another party! I asked the party leader in another room if I can use it BUT no he said I can't even if the host hasn't arrived yet while me and my husband are already there and will only take us 5 mins to load things up and unload everything. The party leaders did not even helped us find any available caddy or could have at least spoke to the other party leader and negotiate. They just effortlessly said no, they don't have any caddy for us! 

4. DECORS! This is part of what we paid for and I was told I can choose a theme. Guess what?! they just provided us with plain purple and green table cloth a fee balloons.  I still provided the tinkerbell stuff! While a friend of mine who had their son's party at another community center provided their transformer's themed decors! 


WORST CUSTOMER SERVICE!!!!!",2015-06-15T05:48:31Z,35
41,Aquatic Centre At Hillcrest Park,3.3,"I swim here, 4-5 times a week. It get's crowded. People are generally dicks in the lanes and every-time I swim and catch sight of a band-aid sitting on the pool floor.

But the water is heated. The showers have good pressure. There are lots of staff on hand. 

For families this is the spot, indoor lazy river, outdoor kiddy funtime splash pool. 

WARNING: This s not a place to go if you are afraid of naked old people. I've seen so many old, naked, Asian men's penises. 

WARNING: This is not the place to go if you're afraid to see naked children. Children have no shame. They pee on each other in the showers!! I've seen it!!",2012-08-15T22:07:11Z,35
42,Aquatic Centre At Hillcrest Park,3.3,"I was happy to hear about this pool opening especially when the Downtown Aquatic centre is closed for maintenance...I also got a tan from swimming at the Kits pool 4 times!

This place is way too kid-friendly. Maybe I'm a bit jealous but the outdoor pool is pretty dedicated to them with all the jets, sprays and shallow water. A big portion of the indoor space is also dedicated to them although I see a lot of seniors enjoying the lazy river too. I just wish that they have more 50 m lanes in the fall. 

About the lanes...people should try to respect the lanes and go with the flow. The other day, a girl and her mother were swimming in my lane, the medium lane. I was getting annoyed because not only were they moving slowly but they didn't allow others to pass. Usually, if I find that people are passing or attempting to pass, I'd (1) move to the slower lane or (2) let them go ahead of me when I reach the end. I knew the girl was uncomfortable but the mother was telling her to ignore the other swimmers and just keep going (with her trailing behind as a buffer). It's okay to go to a slow lane. I've done it many times as I fatigued in my laps. Let's be considerate! And no spitting!

Anyways, one time while the bulkheads were stuck, I decided to try the Aquafit (aerobics) and loved it. I've tried the morning, evenings and the deep aquafit. Morning ones have a lot of seniors but you can challenge yourself by jumping higher or pumping your arms more. I remembered that I got into it so much once that I almost collided into an old lady when we were ""running"" in a large circle. 

The evening one also gets crowded. I've been to one and it was slighter harder but you could do whatever you want underwater...or above. Go at your own pace. I like to kill myself at these things. I'm the one with the red face. 

The other night, I tried the deep water one which takes place, duh, in the diving pool. I love the waist floatation belts. Those are so cool. I find the evening regular shallow aquafit gets me more worked up with the jumping and pumping. I mean, with all the arm pumping and ""running"", you can only go so fast in deep water. 

You don't need to know how to swim to do the regular aquafit because the floor is moved up so that the water only hits you at chest or waist level. It's great for me because I'm totally not coordinated. But waist up, no one can tell.

70- person hot tub: Because it's so large, it's not as easy to maintain the hot temperate. Sometimes, not all the jets are turned on. 

There are ladies, families and men changing areas. One time, a lady was telling this mother who was getting her son to shower in the ladies area about the family area. She got really defensive. 

First, there are only 6 showers in the ladies area and the change room is open. I'm not a prude but I'm already trying to be non-chalant about showing my skin amongst others who have the same anatomy that it's just one more thing to have boys around. I'm sure they feel awkward too. So please, please, take advantage of the family change areas with private change stalls.

Showers: 4 stalls with curtains and towel hooks on the outside (never noticed them until my last visit). Yay! That saves me the naked walk (with my bathing suit draped over my front) to the far wall of hooks. 

Only do-able improvement: Perhaps they could add a small shelf in each shower stall so we could put our shampoos, etc. The soap dish doesn't do much. Maybe more hooks on the other empty wall.

Just like other public lockers, you get your 25 cents back.

Another consideration: Shower before entering pool. First, it's cleaner and second, if you saturate your bathing suit with water, the chlorine won't be able to penetrate and ruin your suit as quickly (so I've read).",2010-08-27T22:58:02Z,35
43,Aquatic Centre At Hillcrest Park,3.3,"Dissappointing. Went to unwind after a day at the office only to sit with 60 or so people in a lukewarm hot tub with children (of multiple races haha) screaming at the top of their lungs. 

On to the Sauna. Absolute Nirvana (not the band haha)  

Dave",2015-06-28T19:24:27Z,35
44,Aquatic Centre At Hillcrest Park,3.3,"Having watched this building grow and having visited it in its incarnation as an Olympic venue, our whole family was very excited to see it finally open. Our first opportunity to visit was after it had been open about a week and we were certainly not disappointed.

The main pool is a great facility with movable bulkheads separating out the lap area from the diving, with 1, 3 and 5m boards, and shallow ends. It has a huge indoor play pool for kids with a big lazy river and lots of fun sprays and splash toys to play with. The hot tub is pretty large too with plenty of space to sit and relax. The changing rooms are good too with plenty of cubicles in the family changing area - despite it being busy we didn't have to wait around for somewhere to change.

The one thing I'm not convinced about, though, is the outdoor pool area. It's shallow - although it does get up to 1m deep in places. It also has a few splash/spray installations. When we went, it was raining outside and whilst we had fun, it seems like it's a bit misconceived overall. As a splash park, there are better free splash parks to cool down in around the city. As a wading pool, then it's really a bit too deep in places for smaller children. But it's not deep enough realistically to replace an outdoor swimming pool - plus it has a very rough non-slip surface that, whilst super-safe for wading, gets very hard on the knees and elbows if you're an adult. It may well grow on me, but first impressions are that it's not really one thing or another. It's certainly no replacement for the wonderful old Mount Pleasant outdoor pool.

All in all, it's a great improvement on Percy Norman pool and I look forward to the rest of the centre coming opening up.",2010-08-10T01:18:24Z,35
45,Aquatic Centre At Hillcrest Park,3.3,"Best gym pool in Vancouver. after living in the U.S. for so long I forgot how spoiled my fellow canadian comrades are with public pools and gym. I can pay 150 a month in California and the amenities don't even come close.

Remember it is a public pool so bring your flip, flops.

Their is the most amazing lazy river and that I could float for hours, great diving boards and platforms, huge lap pool and hot tub.

The gym overlooks Queen E. park which is nice and blissfull; it's small but clean. Over all no brainer 5 stars.",2011-07-28T22:25:26Z,35
46,Aquatic Centre At Hillcrest Park,3.3,"This is a top-notch facility; having spent some time at the other community centre (Creekside) constructed with the Olympics as it's impetus, it was a really pleasant surprise.

The fitness centre is well equipped with a  practical layout, lots of benches and free weights, all the necessary machines, and a great view. there's plenty of cardio equipment and everything is spaced out nicely. 

The pool is excellent with a very large hot tub, a children's area, diving, lanes, and a third area partitioned off for classes. I'm told that there is an outdoor pool as well but i did not see it my first visit. Furthermore, they offer swimming lessons for adults as well as children, which as an adult who unfortunately needs them, had until now been impossible to find.

The staff seemed friendly and knowledgeable, and the patrons a reflection of the neighbourhood, which is as it should be. 

I will be going out of my way to attend swim lessons there, and to use the fitness centre also. I suspect many will do the same and before long the place will get over-crowded (a la Mount Pleasant) ... I'll keep you posted if it does, but in the 2.5 hours i was there today it was fine.",2011-03-23T04:36:05Z,35
47,Aquatic Centre At Hillcrest Park,3.3,"Sure it got crowded, but everyone seemed to be having fun including my family (my sister and I are old: I'm in my 20s and she's 16 along with our parents). Went in July 2014, beautiful sunny day. 

The facilities are big and modern. I enjoyed how Hillcrest offers an outdoor heated pool with sun bathing opportunities (with chairs!). The indoor pools were a lot of fun: a ""river"" that pushes everyone along, hot tub that looks like it can accommodate 30 people, kiddie pools and lap pools with a diving board. 

Hillcrest also has a steam room and a sauna. Didn't use it but it was great to have that option.

There were lockers that you can use for a quarter and shower rooms for individuals and families (with body wash). The change rooms didn't feel crowded and it was also decent in terms of cleanliness. 

Parking was crowded, but to be expected on a sunny day. We just need to be a bit patient knowing that lots of people are enjoying this centre.

Having it been our first time visiting, I thought that Hillcrest is a well-maintained facility with lots of visible staff including lifeguards. Had a great time and would definitely return.",2014-07-28T08:45:19Z,35
