,name,overall_rating,review_text,date,review_count,status,request_id,data
10,,,,,,OK,f9354ce1-0586-4916-9b7d-4dba42c2a7e0,"{'id': 'PFXFr1emQ4n5Zlu60s4Fdg', 'alias': 'the-bar-method-vancouver-5', 'name': 'The Bar Method', 'address': '111 Smithe Street, Vancouver, BC V6B 4Z8, Canada', 'website': 'https://barmethod.com/locations/vancouver-yaletown/special', 'latitude': 49.2770182, 'longitude': -123.1161541, 'business_page_link': 'https://www.yelp.com/biz/the-bar-method-vancouver-5', 'categories': [{'title': 'Barre Classes', 'url': 'https://www.yelp.com/search?find_desc=Barre+Classes&find_loc=Vancouver%2C+BC'}], 'rating': 4.8, 'review_count': 38, 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/6GdJOoRS9TanrqWbvOabgg/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/PFXFr1emQ4n5Zlu60s4Fdg', 'phone': '+16046816188', 'country': 'CA', 'neighborhoods': ['Yaletown'], 'yelp_guaranteed': False}"
11,,,,,,OK,f9354ce1-0586-4916-9b7d-4dba42c2a7e0,"{'id': 'HdRUtg4AfUxcOFfEqv3Q4w', 'alias': 'dynamic-health-and-fitness-new-westminster-2', 'name': 'Dynamic Health and Fitness', 'address': '800 Carnarvon Street, New Westminster, BC V3M 0G3, Canada', 'website': 'http://www.dynamichealthandfitness.ca/', 'latitude': 49.2018471, 'longitude': -122.9127045, 'business_page_link': 'https://www.yelp.com/biz/dynamic-health-and-fitness-new-westminster-2', 'categories': [{'title': 'Gyms', 'url': 'https://www.yelp.com/search?find_desc=Gyms&find_loc=Vancouver%2C+BC'}], 'rating': 4.6, 'review_count': 14, 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/bqfi--hGiN3EVm8rERAclg/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/HdRUtg4AfUxcOFfEqv3Q4w', 'phone': '+16045218746', 'country': 'CA', 'yelp_guaranteed': False}"
12,,,,,,OK,f9354ce1-0586-4916-9b7d-4dba42c2a7e0,"{'id': '4AQe5bO53UEpNhbIMsx5oQ', 'alias': 'club-16-trevor-linden-fitness-downtown-vancouver', 'name': 'Club16 Trevor Linden Fitness', 'address': '1055 Canada Place, Vancouver, BC V6C 0C3, Canada', 'website': 'https://www.trevorlindenfitness.com/clubs/fitness-centre-downtown-vancouver', 'latitude': 49.288658, 'longitude': -123.111232, 'business_page_link': 'https://www.yelp.com/biz/club-16-trevor-linden-fitness-downtown-vancouver', 'categories': [{'title': 'Gyms', 'url': 'https://www.yelp.com/search?find_desc=Gyms&find_loc=Vancouver%2C+BC'}], 'rating': 2.2, 'review_count': 93, 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/Mk1o91ovK91FIBk7CPyHNQ/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/4AQe5bO53UEpNhbIMsx5oQ', 'phone': '+16045581600', 'country': 'CA', 'neighborhoods': ['Downtown'], 'yelp_guaranteed': False}"
13,,,,,,OK,f9354ce1-0586-4916-9b7d-4dba42c2a7e0,"{'id': 'Q4x25nfGPGWCcFgaFDM5dg', 'alias': 'shes-fit-metrotown-burnaby', 'name': 'She’s FIT!', 'address': '4277 Kingsway, Burnaby, BC V5H 3Z2, Canada', 'website': 'https://www.trevorlindenfitness.com/metrotown/', 'latitude': 49.2321854, 'longitude': -123.0100474, 'business_page_link': 'https://www.yelp.com/biz/shes-fit-metrotown-burnaby', 'categories': [{'title': 'Gyms', 'url': 'https://www.yelp.com/search?find_desc=Gyms&find_loc=Vancouver%2C+BC'}], 'rating': 2.5, 'review_count': 39, 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/HVmH9DBIWIIFutp-_VN-pg/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/Q4x25nfGPGWCcFgaFDM5dg', 'phone': '+16044381411', 'country': 'CA', 'neighborhoods': ['Metrotown'], 'yelp_guaranteed': False}"
14,,,,,,OK,f9354ce1-0586-4916-9b7d-4dba42c2a7e0,"{'id': 'dZdQCg1J_W3ciCdDtI9BkQ', 'alias': 'kalev-fitness-solution-vancouver', 'name': 'Kalev Fitness Solution', 'address': '128 W Pender, Vancouver, BC V6B 1R8, Canada', 'website': 'https://www.kalevfitness.com', 'latitude': 49.2811008281998, 'longitude': -123.108431696892, 'business_page_link': 'https://www.yelp.com/biz/kalev-fitness-solution-vancouver', 'categories': [{'title': 'Trainers', 'url': 'https://www.yelp.com/search?find_desc=Trainers&find_loc=Vancouver%2C+BC'}, {'title': 'Gyms', 'url': 'https://www.yelp.com/search?find_desc=Gyms&find_loc=Vancouver%2C+BC'}], 'rating': 4.4, 'review_count': 79, 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/V-QCEroU8M6lH_JcbFvcLg/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/dZdQCg1J_W3ciCdDtI9BkQ', 'phone': '+17786072329', 'country': 'CA', 'neighborhoods': ['Downtown'], 'yelp_guaranteed': False, 'average_response_time_seconds': 566}"
15,,,,,,OK,f9354ce1-0586-4916-9b7d-4dba42c2a7e0,"{'id': '__XPIlwje1ChupYsQUBTDw', 'alias': 'ufc-gym-richmond-richmond-2', 'name': 'UFC GYM Richmond', 'address': '6351 Westminster Hwy, Richmond, BC V7C 4V4, Canada', 'latitude': 49.1710876, 'longitude': -123.1551681, 'business_page_link': 'https://www.yelp.com/biz/ufc-gym-richmond-richmond-2', 'categories': [{'title': 'Martial Arts', 'url': 'https://www.yelp.com/search?find_desc=Martial+Arts&find_loc=Vancouver%2C+BC'}, {'title': 'Gyms', 'url': 'https://www.yelp.com/search?find_desc=Gyms&find_loc=Vancouver%2C+BC'}, {'title': 'Trainers', 'url': 'https://www.yelp.com/search?find_desc=Trainers&find_loc=Vancouver%2C+BC'}], 'rating': 5, 'review_count': 3, 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/yb8xc1E4yJUkZY-JQ69gMQ/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/__XPIlwje1ChupYsQUBTDw', 'phone': '+16042769377', 'country': 'CA', 'yelp_guaranteed': False}"
16,,,,,,OK,f9354ce1-0586-4916-9b7d-4dba42c2a7e0,"{'id': '2AvsUkxdE8rT7iobYsw5ew', 'alias': 'goodlife-fitness-burnaby-sovereign-burnaby', 'name': 'GoodLife Fitness Burnaby Sovereign', 'address': '4501 Kingsway, Burnaby, BC V5H 4V8, Canada', 'website': 'http://www.goodlifefitness.com/locations/britishcolumbia/burnaby/sovereign', 'latitude': 49.2302618994421, 'longitude': -123.004401475516, 'business_page_link': 'https://www.yelp.com/biz/goodlife-fitness-burnaby-sovereign-burnaby', 'categories': [{'title': 'Gyms', 'url': 'https://www.yelp.com/search?find_desc=Gyms&find_loc=Vancouver%2C+BC'}], 'rating': 2.7, 'review_count': 35, 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/Z-DU3GNtZE-0NMyVFm03cg/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/2AvsUkxdE8rT7iobYsw5ew', 'phone': '+16044190222', 'country': 'CA', 'neighborhoods': ['Metrotown'], 'yelp_guaranteed': False}"
17,,,,,,OK,f9354ce1-0586-4916-9b7d-4dba42c2a7e0,"{'id': 'aHSZDdaT7AAGYcfqnXbGUA', 'alias': 'fitness-world-vancouver-2', 'name': 'Fitness World', 'address': '1214 Howe Street, Vancouver, BC V6Z 1R5, Canada', 'website': 'https://www.fitnessworld.ca/locations/downtown/', 'latitude': 49.27757382201488, 'longitude': -123.12733176656066, 'business_page_link': 'https://www.yelp.com/biz/fitness-world-vancouver-2', 'categories': [{'title': 'Gyms', 'url': 'https://www.yelp.com/search?find_desc=Gyms&find_loc=Vancouver%2C+BC'}, {'title': 'Yoga', 'url': 'https://www.yelp.com/search?find_desc=Yoga&find_loc=Vancouver%2C+BC'}], 'rating': 2.5, 'review_count': 13, 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/NiDYD6K4sJ3BUIufsTaftQ/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/aHSZDdaT7AAGYcfqnXbGUA', 'phone': '+16045584964', 'country': 'CA', 'neighborhoods': ['Downtown'], 'yelp_guaranteed': False}"
18,,,,,,OK,f9354ce1-0586-4916-9b7d-4dba42c2a7e0,"{'id': '7y6MEyut-Q6-G3IOTc8THA', 'alias': 'fitnastika-vancouver', 'name': 'Fitnastika', 'address': '1022 Seymour Street, Vancouver, BC V6B 0G1, Canada', 'website': 'http://www.fitnastika.com', 'latitude': 49.2782087, 'longitude': -123.1223558, 'business_page_link': 'https://www.yelp.com/biz/fitnastika-vancouver', 'categories': [{'title': 'Trainers', 'url': 'https://www.yelp.com/search?find_desc=Trainers&find_loc=Vancouver%2C+BC'}, {'title': 'Gyms', 'url': 'https://www.yelp.com/search?find_desc=Gyms&find_loc=Vancouver%2C+BC'}], 'rating': 5, 'review_count': 1, 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/DVbhh-i_ZIr2ZMSoFebgdg/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/7y6MEyut-Q6-G3IOTc8THA', 'phone': '+16043560733', 'country': 'CA', 'neighborhoods': ['Granville Entertainment District'], 'yelp_guaranteed': False}"
19,,,,,,OK,f9354ce1-0586-4916-9b7d-4dba42c2a7e0,"{'id': 'r9fU3eQW7LnshQteKDZIQQ', 'alias': 'orangetheory-fitness-vancouver-2', 'name': 'Orangetheory Fitness', 'address': '1160 Davie Street, Vancouver, BC V6E 1N1, Canada', 'website': 'http://davie-street.orangetheoryfitness.com', 'latitude': 49.2811199197489, 'longitude': -123.132523019792, 'business_page_link': 'https://www.yelp.com/biz/orangetheory-fitness-vancouver-2', 'categories': [{'title': 'Gyms', 'url': 'https://www.yelp.com/search?find_desc=Gyms&find_loc=Vancouver%2C+BC'}], 'rating': 2.6, 'review_count': 14, 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/UC2GUENbaPR1Zt4_nac26A/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/r9fU3eQW7LnshQteKDZIQQ', 'phone': '+16044286916', 'country': 'CA', 'neighborhoods': ['West End'], 'yelp_guaranteed': False}"
20,,,,,,OK,47936f66-01b3-455e-95b8-76eace3189cc,"{'id': 'EdNi9en0ogHtF0sZpfsl5w', 'alias': 'fittopia-fitness-center-richmond', 'name': 'Fittopia Fitness Center', 'address': '7951 Alderbridge Way, Richmond, BC V6X 2A4, Canada', 'website': 'http://www.fittopia.ca', 'latitude': 49.17832637004929, 'longitude': -123.13815434402312, 'business_page_link': 'https://www.yelp.com/biz/fittopia-fitness-center-richmond', 'categories': [{'title': 'Gyms', 'url': 'https://www.yelp.com/search?find_desc=Gyms&find_loc=Vancouver%2C+BC'}], 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/Zs0zgUwNzHNauV6Eo_wDDg/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/EdNi9en0ogHtF0sZpfsl5w', 'phone': '+12364546868', 'country': 'CA', 'neighborhoods': ['Golden Village'], 'yelp_guaranteed': False}"
21,,,,,,OK,47936f66-01b3-455e-95b8-76eace3189cc,"{'id': 'b7DbjieJ0HJHnATzE6Wpuw', 'alias': 'vancouver-mind-body-centre-vancouver', 'name': 'Vancouver Mind-Body Centre', 'address': '4364 Fraser Street, Vancouver, BC V5V 4G3, Canada', 'website': 'http://www.vancouvermindbody.com', 'latitude': 49.2459354, 'longitude': -123.0900284, 'business_page_link': 'https://www.yelp.com/biz/vancouver-mind-body-centre-vancouver', 'categories': [{'title': 'Gyms', 'url': 'https://www.yelp.com/search?find_desc=Gyms&find_loc=Vancouver%2C+BC'}], 'rating': 5, 'review_count': 5, 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/exCFo2rc3mp9yFOXdwexMw/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/b7DbjieJ0HJHnATzE6Wpuw', 'phone': '+16043773800', 'country': 'CA', 'neighborhoods': ['Riley Park'], 'yelp_guaranteed': False}"
22,,,,,,OK,47936f66-01b3-455e-95b8-76eace3189cc,"{'id': 'eGjEo1RP2ql5jkgndaYXuA', 'alias': 'bentall-centre-athletic-club-vancouver', 'name': 'Bentall Centre Athletic Club', 'address': '1055 Dunsmuir Street, Vancouver, BC V7X 1L3, Canada', 'website': 'http://www.bentallcentreathleticclub.com', 'latitude': 49.2861532, 'longitude': -123.1205987, 'business_page_link': 'https://www.yelp.com/biz/bentall-centre-athletic-club-vancouver', 'categories': [{'title': 'Gyms', 'url': 'https://www.yelp.com/search?find_desc=Gyms&find_loc=Vancouver%2C+BC'}], 'rating': 4, 'review_count': 4, 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/-31Nr5mzJ06qNEbc4b1jWQ/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/eGjEo1RP2ql5jkgndaYXuA', 'phone': '+16046894424', 'country': 'CA', 'neighborhoods': ['Downtown'], 'yelp_guaranteed': False}"
23,,,,,,OK,47936f66-01b3-455e-95b8-76eace3189cc,"{'id': 'GluInLq3Ko_iGZrloik-KQ', 'alias': 'genesis-athletic-club-north-vancouver', 'name': 'Genesis Athletic Club', 'address': '949 3rd Street W, North Vancouver, BC V7P 3P7, Canada', 'website': 'http://genesisathleticclub.com', 'latitude': 49.3196563, 'longitude': -123.1001918, 'business_page_link': 'https://www.yelp.com/biz/genesis-athletic-club-north-vancouver', 'categories': [{'title': 'Gyms', 'url': 'https://www.yelp.com/search?find_desc=Gyms&find_loc=Vancouver%2C+BC'}], 'rating': 1.7, 'review_count': 12, 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/_rqqxVcbhWR6kgQnFit33A/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/GluInLq3Ko_iGZrloik-KQ', 'phone': '+16049869177', 'country': 'CA', 'yelp_guaranteed': False}"
24,,,,,,OK,47936f66-01b3-455e-95b8-76eace3189cc,"{'id': 'bsalZJCYaoORGf5LMLmjTw', 'alias': 'ymca-of-greater-vancouver-vancouver', 'name': 'YMCA of Greater Vancouver', 'address': '282 49th Ave W, Vancouver, BC V5Y 2Z5, Canada', 'latitude': 49.22554359999999, 'longitude': -123.1123971, 'business_page_link': 'https://www.yelp.com/biz/ymca-of-greater-vancouver-vancouver', 'categories': [{'title': 'Amateur Sports Teams', 'url': 'https://www.yelp.com/search?find_desc=Amateur+Sports+Teams&find_loc=Vancouver%2C+BC'}, {'title': 'Fitness & Instruction', 'url': 'https://www.yelp.com/search?find_desc=Fitness+%26+Instruction&find_loc=Vancouver%2C+BC'}], 'rating': 3.1, 'review_count': 14, 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/cwhfxSQWA0Iud7j0XY_UPQ/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/bsalZJCYaoORGf5LMLmjTw', 'phone': '+16043249622', 'country': 'CA', 'neighborhoods': ['Oakridge'], 'yelp_guaranteed': False}"
25,,,,,,OK,47936f66-01b3-455e-95b8-76eace3189cc,"{'id': 'GDhy7bKe3Oc2YCaC6Qb1mg', 'alias': 'rep1-fitness-vancouver', 'name': 'Rep1 Fitness', 'address': '3313 West Broadway, Vancouver, BC V6R 2B1, Canada', 'website': 'https://rep1.ca', 'latitude': 49.2645516, 'longitude': -123.1784439, 'business_page_link': 'https://www.yelp.com/biz/rep1-fitness-vancouver', 'categories': [{'title': 'Trainers', 'url': 'https://www.yelp.com/search?find_desc=Trainers&find_loc=Vancouver%2C+BC'}, {'title': 'Gyms', 'url': 'https://www.yelp.com/search?find_desc=Gyms&find_loc=Vancouver%2C+BC'}, {'title': 'Massage Therapy', 'url': 'https://www.yelp.com/search?find_desc=Massage+Therapy&find_loc=Vancouver%2C+BC'}], 'rating': 5, 'review_count': 6, 'photo': 'https://s3-media0.fl.yelpcdn.com/bphoto/r0Cp2m3UI9UD__uUzE8WEA/348s.jpg', 'photos_page_link': 'https://www.yelp.com/biz_photos/GDhy7bKe3Oc2YCaC6Qb1mg', 'phone': '+16047420555', 'country': 'CA', 'neighborhoods': ['Kitsilano'], 'yelp_guaranteed': False}"
