,name,overall_rating,review_text,date,review_count
43,Twelvewest,1.9,"Really great club, my sister set up VIP for me and Ian was handling our process of planning and he was really great to work with, super understanding when things were getting changed like the number of people coming etc. When we got there we came like 10 minuets after 11 and they didn't even complain they just checked our ID's and waved us in. Right away Ian introduced himself and from there on we were very well handled. The waitresses were so nice and helpful and were always filling our cups and making sure we had everything. There was one man I didn't get his name that was always making sure we had clean cups and a lot of cups and the cups were not dirty which things like that definitely do not go unnoticed in my eyes. We went on Saturday May 19th and we sat right next the entrance just so the club maybe knows who served us at that table because they did an awesome job. The reason I took a star off was because of the washrooms, they were super dirty toward the end of the night which I understand drunk people make a lot of mess but the floor was super wet which is dangerous and just gross so even a quick mop up would have been better than nothing. The lady handing out paper towels was kinda rude she didn't really hand out towels unless you asked which was weird and just kinda looked judgy towards the girls in the washroom which I didn't like. Other than that the service was awesome the bartender was super nice and I would definitely recommend this club to anyone wanting to get VIP definitely worth the money and I would recommend to go even if you don't choose VIP.",2018-05-22T19:53:53Z,45
44,Guilt & Company,4.0,"We were in town just over night and our concierge told us about this spot for good live music and it did not disappoint. 

The staff was phenomenal and on top of it all night! They kept glasses and water readily available, drinks were kept full and they pushed food and drinks out all night quick and seamlessly. Our bar tender was Yalara (sp), it was super loud so I hope I got this right but she was a gem!! Give her a raise!!

It's pretty dark inside, and it was very warm. We sat at the bar and had a great view of the band and honestly the best people watching seats in the house. Highly recommend. We would def come back when in town.",2024-03-12T01:14:40Z,297
45,Guilt & Company,4.0,"We came on Saturday night as a party of 4 at 7:00 on the dot! We got to listen to some wonderful live music and catch up in a relaxed and lively environment. It was busy, but not so loud that we had to scream at one another over the music and conversation. 

We loved the garlic bread-can every bar do this? It was so nice to have something so simple and filling while we enjoyed our cocktails.

Looking at their menu, we loved that their cocktail names were creative and features quotes from famous songs.

I enjoyed a ""Como La Flor""-a tequila, guava and tajin combination. If you like all three of these things, you will love this cocktail. For a cocktail that has aperol, this was bitter without being too much. 

The best cocktail of the table was the ""one hot minute"". This cocktail is one of the most unique cocktails I have ever had the pleasure of having. This cocktail, from start to finish, was hot, sweet and delectable.

The last cocktail we shared was a #1 crush-this was simple and citrusy, and delightful. I could have had many of these.

This bar rocks! Their drinks and music are awesome-we can't wait to return.",2024-01-01T03:28:25Z,297
46,Guilt & Company,4.0,"Come here for the music! We came by on a Sunday night and got in to hear a great local jazz/funk fusion band. It was definitely loud but we got a seat by stage and it was loved the just $6 charge per set. Stay as long as you want! 

But the drinks are a mixed bag. The wine should be a pass. The beer scene is better and the prices are reasonable.  Service was quick and friendly. 

Definitely a place whether you're old or young to enjoy some music!",2023-11-14T01:45:43Z,297
47,Guilt & Company,4.0,"A vibey little underground venue that is a perfect spot for live music and drinks. Cocktail menu was good, drinks were delicious, food was average at best. Staff were very friendly and accommodating, our waitress was incredibly nice.",2024-04-07T20:45:18Z,297
48,Guilt & Company,4.0,"Enjoyed @guiltandco's patio during the off chance that we're getting some October sunshine . I stumbled into their basement by chance which instantly gave off completely different vibes. Almost speakeasy-esque with the dark, intimate candle-lit space, stone walls & low ceilings. I later found out they often host local musicians and bands here too!

They have a variety of cocktails, beers, and wine, as well as snacking food. I tried the following:

1 Coconut Jalepeño Ceviche $17 - Mahi-mahi, coconut milk, lime, cilantro, cancha, wasabi peas, corn tostadas
2 Raclette Potatoes $12 - Baby potatoes smothered in melted raclette cheese and herbs
3 Garlic Bread w Mozza $11 - Fresh focaccia with garlic butter, grilled",2023-10-07T03:38:01Z,297
49,Guilt & Company,4.0,"It was likely one of their less busy times, but I went there late on Thursday night nevertheless. in the midst of below-average temperatures and precipitation. However, I can understand how this spot may potentially exude a lively atmosphere on a weekend night. It was a blast having fun around with my server. I only gave it three stars since it was a quiet night and I had a few cocktails, which were great, but that was about it. Overall, it wasn't too bad.  So that we may have a greater perspective, I'll give you the return.",2023-12-05T20:06:02Z,297
50,Guilt & Company,4.0,"I was looking for a place to get a drink on Labor Day which was difficult to find, but Guilt & Co. was open. Glad they were. They had live music playing inside with zylophones and saxaphones. Totally hipster and I was about it!

Drink menu was a little limited, but my rum cocktail was good. Food looked pretty decent too. Lots of birthday parties and groups enjoying the night. It was a good place to lounge for a few hours. 

Prices were fair. I'd recommend it.",2023-09-07T21:35:07Z,297
51,Guilt & Company,4.0,"I was here for my wife's BD. A NICE music bar that you can wish to find in downtown Vancouver with great staff And great music. This great band (@Ty.Koch) made our night very special  but the joy didn't stop there, the food was great,,,,small portions, reasonable price, incredibly delicious, and great presentation,,,,so I asked to see the chef to thank him in person. And sure enough my wife and I had a pleasure to meet with Chef Paco (see him in the picture- first from left), such a creative and talented chef....I would give him 10 out of 10......ps. I'm not in restaurant business but if one day I open a restaurant I'll invite you to become my head chief Go Chef Paco. 
I don't know if or when I may come back  to Vancouver again, but every time I travel here, I definitely come to this place again.",2023-11-12T01:59:05Z,297
52,Guilt & Company,4.0,"Guilt & Co is an amazing live music venue with a little dance floor up front and tasty treats to enjoy. 

Highly recommend bringing ear plugs cause it can get kinda loud. Also cover was $6/set/person. And that night, there were two sets after 10pm. 

We put it our order for a cheese board and it looked like the kitchen forgot our order, but no, they just were really busy. But at the end of the night, they gave us a discount on the bill, which was fantastic. Thanks for trying to make things right! 

I dont drink so not much to report on that end. 

All in all the vibe was amazing, the cheese board was honestly so delish, I had great company, and of course the live band was fantastic. Highly recommend overall.",2023-04-07T20:58:20Z,297
53,Guilt & Company,4.0,"The security is very friendly and polite explains what's going on at this place. 

Drink is pretty strong. Love it!!! 

Vivid live music. Entrance fee pretty reasonable. They charge by session.  

Cute place to chill at. definitely will return   Love the vibe.",2023-04-19T16:02:58Z,297
54,Guilt & Company,4.0,"This is a must-do in Vancouver. I always have a good time when I'm here. Live music, super good appetizers, amazing cocktails. It's a little pricey but totally worth it. Go go go!",2019-04-26T05:15:41Z,297
55,Guilt & Company,4.0,"Tasty cocktails, great atmosphere, and always a fantastic night out. Gets really busy, but always has a spot on the top of my lists if I want to go out for drinks.",2019-02-24T00:58:32Z,297
56,Guilt & Company,4.0,"If Gastown had gone through prohibition, Guilt & Co. would have been its speakeasy. 

Perfect for a rainy Vancouver evening, duck down the stairs and into an underground room with brick and stone walls, servers in 30's-era clothing, and live music or improv comedy. The 30's-era stuff works because they never try too hard...this isn't ""Medieval Times"" set in gangster-land, but a nod to an era and a way of drinking. 

Indeed, Guilt & Co. is a place for drinking rather than eating, with six beers on tap all priced at $6/pint, another eccentric list of at least 30 in bottles, and a thoughtful - if slightly try-hard - cocktail menu at about $8-11 per drink.  I can't comment on the wine list except to say there were about ten reds and ten whites, at about $9-10 a glass.

The food is all appies and reminds me of Six Acres across the street. We tried the olives, beef tartar, meat and cheese platter, which were all of above-average quality with no surprises; the potato chips, which were delicious and fun, and went well with beer; the brulee, which that evening was coconut and very smooth; and truffles, which were nothing unexpected...but whats not to love about truffles? 

I get the impression that the people behind this place really wanted it to have a personable feel - the staff was warmer than most in Gastown, and were sure to let us know that we could buy jars of their antipasto or pickles for only $5 each. If I lived closer, I could see myself becoming a regular here.",2010-06-18T21:05:09Z,297
57,Guilt & Company,4.0,"I brought my friend here on a Saturday night. We showed up excited to try a cocktail after a game at Rogers arena. When we arrived 10 past 7 we were told they weren't ready yet and to come back in 5 minutes... when clearly there hours stated they opened at 7pm. So we went to a nearby spot to grab a bite and came back about an hour later. We found a spot to sit at near the stage. At this point the place was packed and the line up at the door was getting bigger and bigger. The server approached us very rudely and said ""these seats are reserved"" when there was no sign on it?.. so we said we didn't know and got up and got a seat by the DJ booth. The server NEVER came back to ask us what we wanted to drink not once in the hour and a half we were there! So my friend had to go to the bar to get us drinks! Such HORRIBLE service!!!!!!!! THE only reason I'd come back here would be for the live music which is nice . I felt bad my friend had to experience this as it was her first time there!",2018-09-30T16:26:12Z,297
58,Guilt & Company,4.0,Left open mic night because everyone would not shut up!!!! People (the entire place) kept talking while the band played. I couldn't hear and honestly it was rude and disrespectful. Great venue and place and service. The patrons ruined it.,2018-10-17T05:11:11Z,297
59,Guilt & Company,4.0,"Went here with the hubby after dinner for some drinks. Good crowd and music, strong drinks! No pretentious people.",2018-08-25T15:54:00Z,297
60,Guilt & Company,4.0,Great live music bar. Incredible live performing  artists show their talent here. Probably the best live music bar in BC.,2019-02-13T13:05:10Z,297
61,Guilt & Company,4.0,"Stopped in randomly and was really impressed with the atmosphere. The pay-what-you-can element is great. Basically drop what you can in a hat. If you're a tourist, pay a little bit more if you can.",2018-10-22T23:51:19Z,297
62,Guilt & Company,4.0,"This place is so much fun! Incredible bands of all genres every night of the week. Super cool underground atmosphere. Fair drink prices. Finally found myself a spot in Vancouver where I can party and dance, and listen to live jazz at the same time.",2018-12-22T00:02:11Z,297
63,Guilt & Company,4.0,"We had such a great time last night! They had a really great band called the The Big Coast. We danced  non stop!  We ordered a few apples which we found very well priced for the amount of food we got.The best part of our evening though was our server, Carly! She was one of the best servers we've ever had! Friendly and very attentive! It was extremely busy in the bar and she was hustling the whole night! Thank you Carly for making a great night even greater!",2019-02-10T04:42:03Z,297
64,Guilt & Company,4.0,"I had no clue that I have been to this place in the past. I came here with some colleagues to enjoy the night. Guilt & Co. is located in the basement. I was surprised how the inside hasn't changed much. When I arrived at 8 pm, there was a short line at the door. The wait was probably 5 mins which wasn't bad. 

They have 5 sets of music and each set cost $6 (per person) that will be automatically get charged to the bill. Each set runs for 45 mins and each night there are 5 sets. In between the sets there is about 30 to 45 mins intermission for the next band to set up. The main band is the later set or the last set of the night. The place is very loud and very packed. So if you want to have a good conversation with someone this is not the best place to be. If you care coming here for the later show, do show up early. The line will be up the stairs and that is how popular that main show will be. 

I came here for food as well. I got the duck confit sandwich $23. It was a very good size and I have to say it was absolutely amazingly delicious. I got a side with it which was another $3. I chose the potatoes. Definitely a bad choice. The potatoes were very mediocre and not worth the price. 

Service was ok. You do have to flag someone down if you need something. They do come by but not that often. I do like the music and the vibe. Maybe I am getting old but I have noticed the people coming here are younger folks. I had a fun night.",2022-12-17T17:04:59Z,297
