,name,overall_rating,review_text,date,review_count
34,OPUS Hotel Vancouver,4.3,"I live like maybe one minute from this hotel - but through work we got a free night at the Opus - yes please!

The service at the front desk was super friendly and helpful!  Then you make your way up to your room and choose either the 'blue' or 'red' elevators, each of which are playing different music / creating ambiance.  

Hotel hallways usually disappoint me for some reason.  Even in nice hotels, they can be dark with low ceilings, etc - but as soon as you step off the elevator's short ride (I mean, the hotel is only 5 stories I think) the hallways that lead to the rooms are luxurious feeling.  Then when you get to your room - wow!

This is a 'boutique hotel' - which I have found, means that it is almost as if you are staying in a cool friend's loft guestroom.  The room's amenities were abundant: from the canned oxygen to the bathroom products, mini bar, huge down pillows, fluffy down comforter, velvet couch, and so much  more.  There was even music provided to listen to, helping create the perfect atmosphere!

As well, the rooms included interesting 'Profiles' which gave recommendations of services and places to go around Yaletown and within the hotel, depending on what type of experience you were looking for.

Oh, and another quirk of the hotel is that in some of the rooms, the bathroom has windows - so...word of warning...people who live across the street, sometimes get a good show!  ; )

My one regret here is that I didn't get to order their famous Breakfast in Bed.  : (
Next time!!!",2009-04-01T21:18:49Z,181
35,OPUS Hotel Vancouver,4.3,"Great hotel in Yaletown.  It's a boutique hotel, so the rooms are nice.  There's a twist to the rooms. There is a window in the restroom to the rest of the hotel room.  Make eyes at your hotel significant other, while taking a shower.  Or #2 I guess...

Boutique hotels are great, but this one only had two drawers.  The room service was excellent however.  Some of the best food that I have had, from room service.  Caesar salad and gnocchi, yum. And comparing the prices to other hotels that give you cheese sandwiches for ten bucks, this place added a star.  

The location is very convenient, with a lot in the nearby neighborhood.  Their restaurant and bar are great.  The only problem is if you want to go to sleep, and drunk fashionistas are yelling as they leave at 3am. 

Internet is 15 a day.",2009-09-08T03:21:43Z,181
36,OPUS Hotel Vancouver,4.3,"Originally drawn to this place for the architecture and decor, I was pleasantly surprised by the warmth of the staff and numerous amenities.
I've stayed here on and off for the last six years and I'm a fan of the place but they need to improve a few things.

Pluses:
Great location in Yaletown, easy to get around most of Van
Free bikes for guests!!!
The doormen remember me year after year even though I'm usually there only in October! You can get some great mtn bike trail and boarding spots from these guys.
They love dogs.
Each time you come to stay they give you a little extra perk (chocolates, room upgrades, etc.)

Minuses:
 The sliding doors to the washrooms are cheap!, They don't close and there is a 2"" gap between the wall so if you have a friend in the room there is no privacy. Being an architect I know its not hard to design nor expensive to execute this simple detail.
I did get stuck last time what must have been their cheapest room, small,dark and noisy and no fireplace... what the hell!.
No bikes in the hotel room and I have to wait for an escort to get my bike off the rack of the car. OK, when the bike is worth more than my car, its a little unnerving. Plus when you want to ride at 5 am its a P in the A.
Unless, they changed it, no free in-room wi-fi, but the business center is a great place to check in on the shop from time to time.

Overall I would stay here again but I'm anxious to try the Moda.",2009-06-12T02:44:52Z,181
37,OPUS Hotel Vancouver,4.3,Awesome hotel with great amenities. Hotel rooms were spacious!! Located near everything and is across the street from sky train. Everyone was accommodating. Special recognition to Toby who made our last day special. Will definitely return to this hotel. I will highly recommend this hotel.,2017-08-11T15:15:10Z,181
38,OPUS Hotel Vancouver,4.3,"When we told friends we reserved a room at Opus, they all exclaimed ""Oh, I LOVE that hotel! It's the best one in Vancouver."" Granted, it's also been a few years since our friends have visited Vancouver. As a local woman said in response to our choice of hotel, ""Well, it's certainly different.""

We only met one of the housekeeping staff and we absolutely ADORED her. If you've stayed at Opus, you know who I'm talkin' 'bout. This woman more than made up for some of the concierge staff at the front desk that need to learn how to acknowledge guests with, say, a greeting like ""Hello"".

At one time, I'm sure Opus was *the* hotel in Vancouver. The hotel's first floor is trying to incorporate too many modern trends in its interior design, the space felt more California than Canada. Our room was spacious - we upgraded to a Superior Room with a king bed and spa bath - but the mattress on our bed wasn't very comfortable.

You can find deals for The Opus if you book through Expedia. In our case, we booked our room through Alaska Airlines which had an almost 50% discount of the normal rate. You really, really, really don't want to pay full-price for these rooms.",2009-04-08T21:53:59Z,181
39,OPUS Hotel Vancouver,4.3,"We've stayed at Opus twice.  The first time our room looked over Hamilton so I was delighted to spy a Marimekko and non-chain coffee shop within a stone's throw.  That room was small but cosy.  Our second time we got a room right by the elevator, overlooking busy Cambie Street.  This room had more space but the downside was the noise.  They remembered we stayed previously and welcomed us with two yummy snacks- an Asian inspired cracker and a flavored popcorn snack.

3 stars for a disappointing breakfast our 2nd time in.  It took several minutes to get seated despite a nearly empty dining room.  I asked the waitress for a booster and several minutes later we got a booster.  By that point I was going to walk out and go get breakfast elsewhere because we still hadn't ordered and I saw the few people there just helping themselves to juice.  Not a bad idea considering it was $5 a pop.  When we finally got to order, the host didn't know what the omelet of the day was and had to go back to inquire.  

There were only 2 people working the whole restaurant- the dizzy waitress and the host.  It was getting busy.  I could have sworn I heard them telling diners coming in after us that they had no eggs.  That's most of the menu.  I frankly couldn't understand the waitress because she had a heavy accent.

Later, at the lovely Agro coffee house next door I saw a table that was trying to get a table at Opus.  They were told to wait in the lounge for a seat and after several minutes they came back to check on whether they were going to get a table.  I think they bailed.  Moral of the story- grab breakfast elsewhere.

Liked that we got free valet parking because of their hybrid vehicle policy.

Loved having an iPad in the room- we totally saved on roaming charges!

Plenty of people have mentioned privacy screens in the rooms.  Just note there is no privacy screen in the bathrooms down below the restaurant.  I could clearly see a guy taking a whiz from the ladies' room.  The room looks like it is a mere reflection but in reality you can see right into the men's room.  There is only a curtain of mardi gras ball necklace-like curtains in between the two rooms.  Enjoy!",2012-03-05T17:21:15Z,181
40,OPUS Hotel Vancouver,4.3,"This hotel is located in a section of Vancouver called Yaletown, seems a new trendy area.  We stayed this past summer for a few nights.  I liked the location very much while the hubby felt it was too trendy yuppie-ish for his taste.  The location is so perfect, very close to the water just a few blocks and a nice walk.  There is a train station right across the street so you can go just about anywhere without having to drive which I loved!  Also lots of great restaurants walking distance and lots of great little trendy shops intermingled.  Many seemed to focus more on items for men but did find some wonderful home stores.  

My 6 year old LOVED everything about this hotel and wanted to take pictures everywhere, even in the elevator.  The place is uber modern and trendy .  The lobby looks like a cool night club with silver beads hanging from the ceiling to create walls of silver coolness.  While it was cool to look at and take pictures of, it was not a cozy place for a family to hang out, this is definitely a space for the 20 something crowd.  But who needs a lobby when you have a great room?

Our room was pretty swanky, a bit on the smaller side but enough room for the 3 of us.  It felt very zen like, cool wall colors, minimalist design, clean, crisp yet soft to the touch white linens ( I LOVE white bedding!) with shoji screen doors to the bathroom.  Our bathroom had floor to ceiling windows overlooking the street entrance.  The bathroom was ultra contemporary with very white subway tile against dark wood vanity (did I mention I love white tile too?).  Please note, people can see you in the bathroom so use the privacy screens if you are bathing or using the toilet.  The hubby insisted that we could not be seen so I had to go outside and check for myself and there he was standing over the toilet doing his business for the entire street to see.  Thankfully only his back was seen and from that moment on our privacy screens were in use.

This is a great place to stay especially for the young trendy types.  The staff was friendly and helpful (loved the pink polos!).  the rate was very reasonable and competitive, perfect location, nice comfortable room and cool lobby area for those into the night scene.",2011-01-03T00:54:48Z,181
41,OPUS Hotel Vancouver,4.3,"This hotel is amazing...

-The security is solid.
-There service is top notch. 
-The layout/design is fresh, modern and relaxing.
-The location in Yaletown is ideal... just a little off the beaten path but still in the middle of everything.

TIPS:
-Great for singles/ couples/ business meetings.
-The bar is kick ass on Saturdays... very cool.
-There is a wine/liquor store across the street next to the Starbucks... I believe they do wine tastings there every Thursday. Check it out! They will even ship wine for you.
-There is healthy/grocery about 2 blocks up on Davie... excellent food and selection.
-The staff can help you check in to your flight right at the hotel... There is an airline checkin terminal at the business center... it's not for every airline, but if the staff will assist you with any other airline. What a time saver!
-For a quick bite to eat, try the tex-mex food around the corner - Salsa & Agave. 1223 Pacific Boulevard. Not amazing food, but it's very convenient.",2008-11-16T15:32:40Z,181
42,OPUS Hotel Vancouver,4.3,"It was one day before my birthday and my girlfriend said I needed to pack for a few days in Vancouver.  What a cool surprise gift!!!

So, we get to Vancouver and head straight to the Opus Hotel, which is located in Yaletown.  If you are familiar with San Francisco, Yaletown is similar to SOMA.  I cannot say enough about how much we enjoyed this location.  We walked virtually everywhere, just like we do in SF, and the few times we needed a cab or a water taxi, it was right there.  There is also a casino along the waterfront that is within walking distance...bonus!

The Opus is a smaller hotel, almost boutique size, with a popular bar/nightclub and tremendous style.  During weekend nights, the Ferrari's and Lamborghini's were lined up at the valet.  The lobby is really fun, and houses some of the overflow from the bar.  One night, there was a DJ.

I am not sure what room my girlfriend booked, but we were upgraded at check-in to the penthouse.  Woohoo!  The penthouse was not very big, but it was perfectly setup for a cozy weekend, which is exactly what we wanted.  The living room was red and had a flat screen television, a big sofa, floating tables, a desk, a bar, a half-bath, and a fireplace that was situated on the wall between the living room and bedroom.  The bedroom had a canopy bed, another flat screen television above the fireplace, and a wonderful master bath with a glass-enclosed shower that was visble from the bed.  Along one entire wall, behind the curtains, was a pair of sliding glass doors that allow you to step outside and walk around the entire unit.  Only the penthouse units (2 total) have outdoor space, so that is quite a novelty.

The service at this hotel was very good.  It didn't seem very crowded when we were there as we rarely saw other guests.  The only time it seemed busy was during the nightclub hours.  The concierge gave us good directions on several occasions as well as good food suggestions.  The room service was very good when we ordered.

I want to go back to Vancouver this summer, and will likely stay here again.  My only problem is that anything less than the penthouse would be a let-down at this point and I doubt we will get the free upgrade next time around.  Maybe there is a method to their madness.",2009-06-30T06:22:04Z,181
43,OPUS Hotel Vancouver,4.3,Friendly staff.  Nice hotel room.  In a good location across from restaurants. I would stay here again.,2023-08-15T18:44:37Z,181
